datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-09T00:00:00+02:00,1,112.64,0.1126,11.26
2026-05-09T01:00:00+02:00,2,108.3,0.1083,10.83
2026-05-09T02:00:00+02:00,3,104.82,0.1048,10.48
2026-05-09T03:00:00+02:00,4,102.03,0.102,10.2
2026-05-09T04:00:00+02:00,5,104.08,0.1041,10.41
2026-05-09T05:00:00+02:00,6,107.86,0.1079,10.79
2026-05-09T06:00:00+02:00,7,114.39,0.1144,11.44
2026-05-09T07:00:00+02:00,8,107.16,0.1072,10.72
2026-05-09T08:00:00+02:00,9,97.28,0.0973,9.73
2026-05-09T09:00:00+02:00,10,57.07,0.0571,5.71
2026-05-09T10:00:00+02:00,11,9.93,0.0099,0.99
2026-05-09T11:00:00+02:00,12,-0.02,-0.0,-0.0
2026-05-09T12:00:00+02:00,13,-0.05,-0.0,-0.0
2026-05-09T13:00:00+02:00,14,-0.09,-0.0001,-0.01
2026-05-09T14:00:00+02:00,15,-0.01,-0.0,-0.0
2026-05-09T15:00:00+02:00,16,0.01,0.0,0.0
2026-05-09T16:00:00+02:00,17,20.34,0.0203,2.03
2026-05-09T17:00:00+02:00,18,70.64,0.0706,7.06
2026-05-09T18:00:00+02:00,19,109.68,0.1097,10.97
2026-05-09T19:00:00+02:00,20,124.95,0.1249,12.49
2026-05-09T20:00:00+02:00,21,136.87,0.1369,13.69
2026-05-09T21:00:00+02:00,22,132.55,0.1325,13.25
2026-05-09T22:00:00+02:00,23,126.81,0.1268,12.68
2026-05-09T23:00:00+02:00,24,118.25,0.1182,11.82
