datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-17T00:00:00+02:00,1,119.53,0.1195,11.95
2026-05-17T01:00:00+02:00,2,114.97,0.115,11.5
2026-05-17T02:00:00+02:00,3,110.47,0.1105,11.05
2026-05-17T03:00:00+02:00,4,108.03,0.108,10.8
2026-05-17T04:00:00+02:00,5,104.09,0.1041,10.41
2026-05-17T05:00:00+02:00,6,101.11,0.1011,10.11
2026-05-17T06:00:00+02:00,7,95.13,0.0951,9.51
2026-05-17T07:00:00+02:00,8,78.08,0.0781,7.81
2026-05-17T08:00:00+02:00,9,52.34,0.0523,5.23
2026-05-17T09:00:00+02:00,10,19.28,0.0193,1.93
2026-05-17T10:00:00+02:00,11,3.49,0.0035,0.35
2026-05-17T11:00:00+02:00,12,0.56,0.0006,0.06
2026-05-17T12:00:00+02:00,13,1.73,0.0017,0.17
2026-05-17T13:00:00+02:00,14,0.0,0.0,0.0
2026-05-17T14:00:00+02:00,15,3.27,0.0033,0.33
2026-05-17T15:00:00+02:00,16,18.93,0.0189,1.89
2026-05-17T16:00:00+02:00,17,56.35,0.0563,5.63
2026-05-17T17:00:00+02:00,18,100.23,0.1002,10.02
2026-05-17T18:00:00+02:00,19,128.78,0.1288,12.88
2026-05-17T19:00:00+02:00,20,142.59,0.1426,14.26
2026-05-17T20:00:00+02:00,21,148.72,0.1487,14.87
2026-05-17T21:00:00+02:00,22,151.25,0.1513,15.13
2026-05-17T22:00:00+02:00,23,147.01,0.147,14.7
2026-05-17T23:00:00+02:00,24,138.23,0.1382,13.82
