datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-01T00:00:00+02:00,1,136.55,0.1365,13.65
2026-06-01T01:00:00+02:00,2,121.2,0.1212,12.12
2026-06-01T02:00:00+02:00,3,115.46,0.1155,11.55
2026-06-01T03:00:00+02:00,4,114.4,0.1144,11.44
2026-06-01T04:00:00+02:00,5,116.41,0.1164,11.64
2026-06-01T05:00:00+02:00,6,126.52,0.1265,12.65
2026-06-01T06:00:00+02:00,7,140.16,0.1402,14.02
2026-06-01T07:00:00+02:00,8,141.59,0.1416,14.16
2026-06-01T08:00:00+02:00,9,146.13,0.1461,14.61
2026-06-01T09:00:00+02:00,10,119.14,0.1191,11.91
2026-06-01T10:00:00+02:00,11,106.46,0.1065,10.65
2026-06-01T11:00:00+02:00,12,89.68,0.0897,8.97
2026-06-01T12:00:00+02:00,13,77.25,0.0773,7.73
2026-06-01T13:00:00+02:00,14,73.02,0.073,7.3
2026-06-01T14:00:00+02:00,15,109.93,0.1099,10.99
2026-06-01T15:00:00+02:00,16,111.45,0.1114,11.14
2026-06-01T16:00:00+02:00,17,113.33,0.1133,11.33
2026-06-01T17:00:00+02:00,18,119.0,0.119,11.9
2026-06-01T18:00:00+02:00,19,134.62,0.1346,13.46
2026-06-01T19:00:00+02:00,20,178.6,0.1786,17.86
2026-06-01T20:00:00+02:00,21,221.2,0.2212,22.12
2026-06-01T21:00:00+02:00,22,214.34,0.2143,21.43
2026-06-01T22:00:00+02:00,23,181.16,0.1812,18.12
2026-06-01T23:00:00+02:00,24,152.4,0.1524,15.24
