datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-25T00:00:00+02:00,1,127.82,0.1278,12.78
2026-05-25T01:00:00+02:00,2,114.4,0.1144,11.44
2026-05-25T02:00:00+02:00,3,112.5,0.1125,11.25
2026-05-25T03:00:00+02:00,4,113.03,0.113,11.3
2026-05-25T04:00:00+02:00,5,116.21,0.1162,11.62
2026-05-25T05:00:00+02:00,6,119.87,0.1199,11.99
2026-05-25T06:00:00+02:00,7,119.16,0.1192,11.92
2026-05-25T07:00:00+02:00,8,110.5,0.1105,11.05
2026-05-25T08:00:00+02:00,9,70.33,0.0703,7.03
2026-05-25T09:00:00+02:00,10,5.0,0.005,0.5
2026-05-25T10:00:00+02:00,11,-0.2,-0.0002,-0.02
2026-05-25T11:00:00+02:00,12,-0.9,-0.0009,-0.09
2026-05-25T12:00:00+02:00,13,1.2,0.0012,0.12
2026-05-25T13:00:00+02:00,14,-12.77,-0.0128,-1.28
2026-05-25T14:00:00+02:00,15,-0.55,-0.0005,-0.05
2026-05-25T15:00:00+02:00,16,0.32,0.0003,0.03
2026-05-25T16:00:00+02:00,17,-0.54,-0.0005,-0.05
2026-05-25T17:00:00+02:00,18,28.92,0.0289,2.89
2026-05-25T18:00:00+02:00,19,100.74,0.1007,10.07
2026-05-25T19:00:00+02:00,20,138.31,0.1383,13.83
2026-05-25T20:00:00+02:00,21,158.33,0.1583,15.83
2026-05-25T21:00:00+02:00,22,166.13,0.1661,16.61
2026-05-25T22:00:00+02:00,23,153.37,0.1534,15.34
2026-05-25T23:00:00+02:00,24,134.6,0.1346,13.46
