datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-18T00:00:00+02:00,1,144.34,0.1443,14.43
2026-09-18T01:00:00+02:00,2,134.95,0.135,13.5
2026-09-18T02:00:00+02:00,3,134.47,0.1345,13.45
2026-09-18T03:00:00+02:00,4,136.27,0.1363,13.63
2026-09-18T04:00:00+02:00,5,135.77,0.1358,13.58
2026-09-18T05:00:00+02:00,6,151.41,0.1514,15.14
2026-09-18T06:00:00+02:00,7,192.24,0.1922,19.22
2026-09-18T07:00:00+02:00,8,220.83,0.2208,22.08
2026-09-18T08:00:00+02:00,9,210.13,0.2101,21.01
2026-09-18T09:00:00+02:00,10,164.38,0.1644,16.44
2026-09-18T10:00:00+02:00,11,103.64,0.1036,10.36
2026-09-18T11:00:00+02:00,12,52.48,0.0525,5.25
2026-09-18T12:00:00+02:00,13,9.29,0.0093,0.93
2026-09-18T13:00:00+02:00,14,5.35,0.0054,0.54
2026-09-18T14:00:00+02:00,15,20.02,0.02,2.0
2026-09-18T15:00:00+02:00,16,3.31,0.0033,0.33
2026-09-18T16:00:00+02:00,17,37.86,0.0379,3.79
2026-09-18T17:00:00+02:00,18,91.68,0.0917,9.17
2026-09-18T18:00:00+02:00,19,179.7,0.1797,17.97
2026-09-18T19:00:00+02:00,20,196.28,0.1963,19.63
2026-09-18T20:00:00+02:00,21,201.51,0.2015,20.15
2026-09-18T21:00:00+02:00,22,184.04,0.184,18.4
2026-09-18T22:00:00+02:00,23,169.57,0.1696,16.96
2026-09-18T23:00:00+02:00,24,141.67,0.1417,14.17
