datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-22T00:00:00+02:00,1,140.6,0.1406,14.06
2026-05-22T01:00:00+02:00,2,131.42,0.1314,13.14
2026-05-22T02:00:00+02:00,3,125.02,0.125,12.5
2026-05-22T03:00:00+02:00,4,122.31,0.1223,12.23
2026-05-22T04:00:00+02:00,5,118.97,0.119,11.9
2026-05-22T05:00:00+02:00,6,128.6,0.1286,12.86
2026-05-22T06:00:00+02:00,7,135.6,0.1356,13.56
2026-05-22T07:00:00+02:00,8,133.17,0.1332,13.32
2026-05-22T08:00:00+02:00,9,119.96,0.12,12.0
2026-05-22T09:00:00+02:00,10,85.7,0.0857,8.57
2026-05-22T10:00:00+02:00,11,34.09,0.0341,3.41
2026-05-22T11:00:00+02:00,12,3.13,0.0031,0.31
2026-05-22T12:00:00+02:00,13,0.0,0.0,0.0
2026-05-22T14:00:00+02:00,14,1.46,0.0015,0.15
2026-05-22T15:00:00+02:00,15,14.85,0.0149,1.49
2026-05-22T16:00:00+02:00,16,52.55,0.0525,5.25
2026-05-22T17:00:00+02:00,17,85.55,0.0856,8.56
2026-05-22T18:00:00+02:00,18,122.36,0.1224,12.24
2026-05-22T19:00:00+02:00,19,151.42,0.1514,15.14
2026-05-22T20:00:00+02:00,20,161.76,0.1618,16.18
2026-05-22T21:00:00+02:00,21,164.53,0.1645,16.45
2026-05-22T22:00:00+02:00,22,149.44,0.1494,14.94
2026-05-22T23:00:00+02:00,23,133.57,0.1336,13.36
