datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-01T00:00:00+01:00,1,77.78,0.0778,7.78
2026-01-01T01:00:00+01:00,2,69.13,0.0691,6.91
2026-01-01T02:00:00+01:00,3,61.61,0.0616,6.16
2026-01-01T03:00:00+01:00,4,44.88,0.0449,4.49
2026-01-01T04:00:00+01:00,5,28.31,0.0283,2.83
2026-01-01T05:00:00+01:00,6,22.5,0.0225,2.25
2026-01-01T06:00:00+01:00,7,20.01,0.02,2.0
2026-01-01T07:00:00+01:00,8,27.35,0.0274,2.74
2026-01-01T08:00:00+01:00,9,25.49,0.0255,2.55
2026-01-01T09:00:00+01:00,10,35.61,0.0356,3.56
2026-01-01T10:00:00+01:00,11,30.01,0.03,3.0
2026-01-01T11:00:00+01:00,12,29.12,0.0291,2.91
2026-01-01T12:00:00+01:00,13,42.6,0.0426,4.26
2026-01-01T13:00:00+01:00,14,31.66,0.0317,3.17
2026-01-01T14:00:00+01:00,15,41.17,0.0412,4.12
2026-01-01T15:00:00+01:00,16,50.27,0.0503,5.03
2026-01-01T16:00:00+01:00,17,73.82,0.0738,7.38
2026-01-01T17:00:00+01:00,18,81.53,0.0815,8.15
2026-01-01T18:00:00+01:00,19,88.24,0.0882,8.82
2026-01-01T19:00:00+01:00,20,89.25,0.0892,8.92
2026-01-01T20:00:00+01:00,21,75.88,0.0759,7.59
2026-01-01T21:00:00+01:00,22,69.15,0.0691,6.91
2026-01-01T22:00:00+01:00,23,69.12,0.0691,6.91
2026-01-01T23:00:00+01:00,24,57.55,0.0575,5.75
