datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-02T00:00:00+01:00,1,30.0,0.03,3.0
2026-01-02T01:00:00+01:00,2,34.68,0.0347,3.47
2026-01-02T02:00:00+01:00,3,33.84,0.0338,3.38
2026-01-02T03:00:00+01:00,4,28.77,0.0288,2.88
2026-01-02T04:00:00+01:00,5,26.1,0.0261,2.61
2026-01-02T05:00:00+01:00,6,15.11,0.0151,1.51
2026-01-02T06:00:00+01:00,7,27.96,0.028,2.8
2026-01-02T07:00:00+01:00,8,74.77,0.0748,7.48
2026-01-02T08:00:00+01:00,9,91.42,0.0914,9.14
2026-01-02T09:00:00+01:00,10,95.12,0.0951,9.51
2026-01-02T10:00:00+01:00,11,101.99,0.102,10.2
2026-01-02T11:00:00+01:00,12,96.43,0.0964,9.64
2026-01-02T12:00:00+01:00,13,88.94,0.0889,8.89
2026-01-02T13:00:00+01:00,14,69.29,0.0693,6.93
2026-01-02T14:00:00+01:00,15,72.88,0.0729,7.29
2026-01-02T15:00:00+01:00,16,81.16,0.0812,8.12
2026-01-02T16:00:00+01:00,17,88.47,0.0885,8.85
2026-01-02T17:00:00+01:00,18,103.26,0.1033,10.33
2026-01-02T18:00:00+01:00,19,108.61,0.1086,10.86
2026-01-02T19:00:00+01:00,20,108.36,0.1084,10.84
2026-01-02T20:00:00+01:00,21,92.1,0.0921,9.21
2026-01-02T21:00:00+01:00,22,85.78,0.0858,8.58
2026-01-02T22:00:00+01:00,23,89.53,0.0895,8.95
2026-01-02T23:00:00+01:00,24,87.08,0.0871,8.71
