datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-23T00:00:00+02:00,1,187.61,0.1876,18.76
2026-09-23T01:00:00+02:00,2,177.01,0.177,17.7
2026-09-23T02:00:00+02:00,3,174.13,0.1741,17.41
2026-09-23T03:00:00+02:00,4,171.29,0.1713,17.13
2026-09-23T04:00:00+02:00,5,170.67,0.1707,17.07
2026-09-23T05:00:00+02:00,6,183.69,0.1837,18.37
2026-09-23T06:00:00+02:00,7,228.38,0.2284,22.84
2026-09-23T07:00:00+02:00,8,269.65,0.2696,26.96
2026-09-23T08:00:00+02:00,9,230.11,0.2301,23.01
2026-09-23T09:00:00+02:00,10,181.36,0.1814,18.14
2026-09-23T10:00:00+02:00,11,145.18,0.1452,14.52
2026-09-23T11:00:00+02:00,12,110.12,0.1101,11.01
2026-09-23T12:00:00+02:00,13,63.17,0.0632,6.32
2026-09-23T13:00:00+02:00,14,46.5,0.0465,4.65
2026-09-23T14:00:00+02:00,15,62.72,0.0627,6.27
2026-09-23T15:00:00+02:00,16,94.98,0.095,9.5
2026-09-23T16:00:00+02:00,17,140.76,0.1408,14.08
2026-09-23T17:00:00+02:00,18,182.4,0.1824,18.24
2026-09-23T18:00:00+02:00,19,223.99,0.224,22.4
2026-09-23T19:00:00+02:00,20,252.77,0.2528,25.28
2026-09-23T20:00:00+02:00,21,242.0,0.242,24.2
2026-09-23T21:00:00+02:00,22,201.25,0.2013,20.13
2026-09-23T22:00:00+02:00,23,181.14,0.1811,18.11
2026-09-23T23:00:00+02:00,24,168.76,0.1688,16.88
