datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-28T00:00:00+01:00,1,85.11,0.0851,8.51
2025-12-28T01:00:00+01:00,2,83.74,0.0837,8.37
2025-12-28T02:00:00+01:00,3,79.55,0.0796,7.96
2025-12-28T03:00:00+01:00,4,76.91,0.0769,7.69
2025-12-28T04:00:00+01:00,5,76.51,0.0765,7.65
2025-12-28T05:00:00+01:00,6,79.14,0.0791,7.91
2025-12-28T06:00:00+01:00,7,82.19,0.0822,8.22
2025-12-28T07:00:00+01:00,8,86.17,0.0862,8.62
2025-12-28T08:00:00+01:00,9,92.33,0.0923,9.23
2025-12-28T09:00:00+01:00,10,93.46,0.0935,9.35
2025-12-28T10:00:00+01:00,11,86.34,0.0863,8.63
2025-12-28T11:00:00+01:00,12,83.99,0.084,8.4
2025-12-28T12:00:00+01:00,13,79.88,0.0799,7.99
2025-12-28T13:00:00+01:00,14,79.03,0.079,7.9
2025-12-28T14:00:00+01:00,15,84.27,0.0843,8.43
2025-12-28T15:00:00+01:00,16,95.72,0.0957,9.57
2025-12-28T16:00:00+01:00,17,105.41,0.1054,10.54
2025-12-28T17:00:00+01:00,18,109.38,0.1094,10.94
2025-12-28T18:00:00+01:00,19,111.69,0.1117,11.17
2025-12-28T19:00:00+01:00,20,109.35,0.1093,10.93
2025-12-28T20:00:00+01:00,21,105.01,0.105,10.5
2025-12-28T21:00:00+01:00,22,99.03,0.099,9.9
2025-12-28T22:00:00+01:00,23,98.28,0.0983,9.83
2025-12-28T23:00:00+01:00,24,91.29,0.0913,9.13
