datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-17T00:00:00+02:00,1,192.13,0.1921,19.21
2026-08-17T01:00:00+02:00,2,178.81,0.1788,17.88
2026-08-17T02:00:00+02:00,3,163.9,0.1639,16.39
2026-08-17T03:00:00+02:00,4,160.28,0.1603,16.03
2026-08-17T04:00:00+02:00,5,159.07,0.1591,15.91
2026-08-17T05:00:00+02:00,6,174.97,0.175,17.5
2026-08-17T06:00:00+02:00,7,197.4,0.1974,19.74
2026-08-17T07:00:00+02:00,8,205.15,0.2051,20.52
2026-08-17T08:00:00+02:00,9,208.89,0.2089,20.89
2026-08-17T09:00:00+02:00,10,198.59,0.1986,19.86
2026-08-17T10:00:00+02:00,11,175.13,0.1751,17.51
2026-08-17T11:00:00+02:00,12,166.62,0.1666,16.66
2026-08-17T12:00:00+02:00,13,154.22,0.1542,15.42
2026-08-17T13:00:00+02:00,14,150.08,0.1501,15.01
2026-08-17T14:00:00+02:00,15,141.28,0.1413,14.13
2026-08-17T15:00:00+02:00,16,141.81,0.1418,14.18
2026-08-17T16:00:00+02:00,17,142.57,0.1426,14.26
2026-08-17T17:00:00+02:00,18,154.75,0.1547,15.47
2026-08-17T18:00:00+02:00,19,180.54,0.1805,18.05
2026-08-17T19:00:00+02:00,20,205.52,0.2055,20.55
2026-08-17T20:00:00+02:00,21,213.63,0.2136,21.36
2026-08-17T21:00:00+02:00,22,210.0,0.21,21.0
2026-08-17T22:00:00+02:00,23,197.71,0.1977,19.77
2026-08-17T23:00:00+02:00,24,179.92,0.1799,17.99
