datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-02T00:00:00+01:00,1,53.49,0.0535,5.35
2026-03-02T01:00:00+01:00,2,52.2,0.0522,5.22
2026-03-02T02:00:00+01:00,3,54.9,0.0549,5.49
2026-03-02T03:00:00+01:00,4,54.01,0.054,5.4
2026-03-02T04:00:00+01:00,5,57.21,0.0572,5.72
2026-03-02T05:00:00+01:00,6,66.55,0.0666,6.66
2026-03-02T06:00:00+01:00,7,81.94,0.0819,8.19
2026-03-02T07:00:00+01:00,8,111.97,0.112,11.2
2026-03-02T08:00:00+01:00,9,103.59,0.1036,10.36
2026-03-02T09:00:00+01:00,10,72.63,0.0726,7.26
2026-03-02T10:00:00+01:00,11,53.89,0.0539,5.39
2026-03-02T11:00:00+01:00,12,41.27,0.0413,4.13
2026-03-02T12:00:00+01:00,13,22.79,0.0228,2.28
2026-03-02T13:00:00+01:00,14,29.81,0.0298,2.98
2026-03-02T14:00:00+01:00,15,48.61,0.0486,4.86
2026-03-02T15:00:00+01:00,16,63.72,0.0637,6.37
2026-03-02T16:00:00+01:00,17,87.77,0.0878,8.78
2026-03-02T17:00:00+01:00,18,132.84,0.1328,13.28
2026-03-02T18:00:00+01:00,19,165.44,0.1654,16.54
2026-03-02T19:00:00+01:00,20,139.0,0.139,13.9
2026-03-02T20:00:00+01:00,21,104.28,0.1043,10.43
2026-03-02T21:00:00+01:00,22,86.79,0.0868,8.68
2026-03-02T22:00:00+01:00,23,85.06,0.0851,8.51
2026-03-02T23:00:00+01:00,24,79.46,0.0795,7.95
