datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-03T00:00:00+01:00,1,87.18,0.0872,8.72
2026-02-03T01:00:00+01:00,2,84.66,0.0847,8.47
2026-02-03T02:00:00+01:00,3,78.56,0.0786,7.86
2026-02-03T03:00:00+01:00,4,69.13,0.0691,6.91
2026-02-03T04:00:00+01:00,5,67.55,0.0675,6.75
2026-02-03T05:00:00+01:00,6,75.92,0.0759,7.59
2026-02-03T06:00:00+01:00,7,89.94,0.0899,8.99
2026-02-03T07:00:00+01:00,8,102.5,0.1025,10.25
2026-02-03T08:00:00+01:00,9,110.54,0.1105,11.05
2026-02-03T09:00:00+01:00,10,111.38,0.1114,11.14
2026-02-03T10:00:00+01:00,11,103.82,0.1038,10.38
2026-02-03T11:00:00+01:00,12,116.0,0.116,11.6
2026-02-03T12:00:00+01:00,13,92.33,0.0923,9.23
2026-02-03T13:00:00+01:00,14,91.43,0.0914,9.14
2026-02-03T14:00:00+01:00,15,92.67,0.0927,9.27
2026-02-03T15:00:00+01:00,16,99.09,0.0991,9.91
2026-02-03T16:00:00+01:00,17,105.71,0.1057,10.57
2026-02-03T17:00:00+01:00,18,121.06,0.1211,12.11
2026-02-03T18:00:00+01:00,19,125.95,0.126,12.6
2026-02-03T19:00:00+01:00,20,124.09,0.1241,12.41
2026-02-03T20:00:00+01:00,21,114.32,0.1143,11.43
2026-02-03T21:00:00+01:00,22,102.15,0.1022,10.22
2026-02-03T22:00:00+01:00,23,100.59,0.1006,10.06
2026-02-03T23:00:00+01:00,24,95.0,0.095,9.5
