datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-28T00:00:00+01:00,1,95.13,0.0951,9.51
2026-03-28T01:00:00+01:00,2,92.64,0.0926,9.26
2026-03-28T02:00:00+01:00,3,87.89,0.0879,8.79
2026-03-28T03:00:00+01:00,4,81.97,0.082,8.2
2026-03-28T04:00:00+01:00,5,81.12,0.0811,8.11
2026-03-28T05:00:00+01:00,6,83.84,0.0838,8.38
2026-03-28T06:00:00+01:00,7,81.28,0.0813,8.13
2026-03-28T07:00:00+01:00,8,76.65,0.0767,7.67
2026-03-28T08:00:00+01:00,9,68.3,0.0683,6.83
2026-03-28T09:00:00+01:00,10,44.61,0.0446,4.46
2026-03-28T10:00:00+01:00,11,17.58,0.0176,1.76
2026-03-28T11:00:00+01:00,12,6.67,0.0067,0.67
2026-03-28T12:00:00+01:00,13,6.62,0.0066,0.66
2026-03-28T13:00:00+01:00,14,5.52,0.0055,0.55
2026-03-28T14:00:00+01:00,15,11.47,0.0115,1.15
2026-03-28T15:00:00+01:00,16,29.36,0.0294,2.94
2026-03-28T16:00:00+01:00,17,60.88,0.0609,6.09
2026-03-28T17:00:00+01:00,18,90.14,0.0901,9.01
2026-03-28T18:00:00+01:00,19,132.74,0.1327,13.27
2026-03-28T19:00:00+01:00,20,154.07,0.1541,15.41
2026-03-28T20:00:00+01:00,21,140.16,0.1402,14.02
2026-03-28T21:00:00+01:00,22,124.86,0.1249,12.49
2026-03-28T22:00:00+01:00,23,120.7,0.1207,12.07
2026-03-28T23:00:00+01:00,24,119.58,0.1196,11.96
