datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-17T00:00:00+02:00,1,182.28,0.1823,18.23
2026-09-17T01:00:00+02:00,2,167.4,0.1674,16.74
2026-09-17T02:00:00+02:00,3,157.75,0.1578,15.78
2026-09-17T03:00:00+02:00,4,158.04,0.158,15.8
2026-09-17T04:00:00+02:00,5,156.49,0.1565,15.65
2026-09-17T05:00:00+02:00,6,159.65,0.1596,15.96
2026-09-17T06:00:00+02:00,7,194.86,0.1949,19.49
2026-09-17T07:00:00+02:00,8,215.7,0.2157,21.57
2026-09-17T08:00:00+02:00,9,198.12,0.1981,19.81
2026-09-17T09:00:00+02:00,10,164.39,0.1644,16.44
2026-09-17T10:00:00+02:00,11,112.49,0.1125,11.25
2026-09-17T11:00:00+02:00,12,45.03,0.045,4.5
2026-09-17T12:00:00+02:00,13,39.02,0.039,3.9
2026-09-17T13:00:00+02:00,14,32.94,0.0329,3.29
2026-09-17T14:00:00+02:00,15,49.95,0.05,5.0
2026-09-17T15:00:00+02:00,16,87.78,0.0878,8.78
2026-09-17T16:00:00+02:00,17,127.06,0.1271,12.71
2026-09-17T17:00:00+02:00,18,177.55,0.1775,17.75
2026-09-17T18:00:00+02:00,19,199.52,0.1995,19.95
2026-09-17T19:00:00+02:00,20,221.73,0.2217,22.17
2026-09-17T20:00:00+02:00,21,220.88,0.2209,22.09
2026-09-17T21:00:00+02:00,22,209.2,0.2092,20.92
2026-09-17T22:00:00+02:00,23,195.71,0.1957,19.57
2026-09-17T23:00:00+02:00,24,181.64,0.1816,18.16
