datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-03T00:00:00+02:00,1,178.42,0.1784,17.84
2026-09-03T01:00:00+02:00,2,171.32,0.1713,17.13
2026-09-03T02:00:00+02:00,3,156.0,0.156,15.6
2026-09-03T03:00:00+02:00,4,144.6,0.1446,14.46
2026-09-03T04:00:00+02:00,5,138.5,0.1385,13.85
2026-09-03T05:00:00+02:00,6,145.4,0.1454,14.54
2026-09-03T06:00:00+02:00,7,171.81,0.1718,17.18
2026-09-03T07:00:00+02:00,8,189.41,0.1894,18.94
2026-09-03T08:00:00+02:00,9,180.4,0.1804,18.04
2026-09-03T09:00:00+02:00,10,149.58,0.1496,14.96
2026-09-03T10:00:00+02:00,11,124.29,0.1243,12.43
2026-09-03T11:00:00+02:00,12,94.17,0.0942,9.42
2026-09-03T12:00:00+02:00,13,69.2,0.0692,6.92
2026-09-03T13:00:00+02:00,14,69.09,0.0691,6.91
2026-09-03T14:00:00+02:00,15,61.25,0.0613,6.13
2026-09-03T15:00:00+02:00,16,66.0,0.066,6.6
2026-09-03T16:00:00+02:00,17,85.01,0.085,8.5
2026-09-03T17:00:00+02:00,18,130.06,0.1301,13.01
2026-09-03T18:00:00+02:00,19,173.12,0.1731,17.31
2026-09-03T19:00:00+02:00,20,204.03,0.204,20.4
2026-09-03T20:00:00+02:00,21,219.27,0.2193,21.93
2026-09-03T21:00:00+02:00,22,197.55,0.1975,19.75
2026-09-03T22:00:00+02:00,23,179.66,0.1797,17.97
2026-09-03T23:00:00+02:00,24,167.51,0.1675,16.75
