datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-17T00:00:00+01:00,1,112.55,0.1125,11.25
2026-03-17T01:00:00+01:00,2,103.71,0.1037,10.37
2026-03-17T02:00:00+01:00,3,103.47,0.1035,10.35
2026-03-17T03:00:00+01:00,4,100.71,0.1007,10.07
2026-03-17T04:00:00+01:00,5,105.94,0.1059,10.59
2026-03-17T05:00:00+01:00,6,113.55,0.1135,11.36
2026-03-17T06:00:00+01:00,7,137.93,0.1379,13.79
2026-03-17T07:00:00+01:00,8,164.0,0.164,16.4
2026-03-17T08:00:00+01:00,9,150.5,0.1505,15.05
2026-03-17T09:00:00+01:00,10,118.08,0.1181,11.81
2026-03-17T10:00:00+01:00,11,93.11,0.0931,9.31
2026-03-17T11:00:00+01:00,12,78.34,0.0783,7.83
2026-03-17T12:00:00+01:00,13,70.47,0.0705,7.05
2026-03-17T13:00:00+01:00,14,71.26,0.0713,7.13
2026-03-17T14:00:00+01:00,15,73.5,0.0735,7.35
2026-03-17T15:00:00+01:00,16,82.86,0.0829,8.29
2026-03-17T16:00:00+01:00,17,100.83,0.1008,10.08
2026-03-17T17:00:00+01:00,18,137.09,0.1371,13.71
2026-03-17T18:00:00+01:00,19,195.5,0.1955,19.55
2026-03-17T19:00:00+01:00,20,167.88,0.1679,16.79
2026-03-17T20:00:00+01:00,21,139.88,0.1399,13.99
2026-03-17T21:00:00+01:00,22,115.3,0.1153,11.53
2026-03-17T22:00:00+01:00,23,103.53,0.1035,10.35
2026-03-17T23:00:00+01:00,24,90.42,0.0904,9.04
