datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-19T00:00:00+01:00,1,101.15,0.1012,10.12
2026-01-19T01:00:00+01:00,2,100.44,0.1004,10.04
2026-01-19T02:00:00+01:00,3,100.83,0.1008,10.08
2026-01-19T03:00:00+01:00,4,100.44,0.1004,10.04
2026-01-19T04:00:00+01:00,5,100.13,0.1001,10.01
2026-01-19T05:00:00+01:00,6,102.23,0.1022,10.22
2026-01-19T06:00:00+01:00,7,126.1,0.1261,12.61
2026-01-19T07:00:00+01:00,8,159.65,0.1597,15.97
2026-01-19T08:00:00+01:00,9,174.91,0.1749,17.49
2026-01-19T09:00:00+01:00,10,161.94,0.1619,16.19
2026-01-19T10:00:00+01:00,11,136.09,0.1361,13.61
2026-01-19T11:00:00+01:00,12,121.88,0.1219,12.19
2026-01-19T12:00:00+01:00,13,120.0,0.12,12.0
2026-01-19T13:00:00+01:00,14,125.0,0.125,12.5
2026-01-19T14:00:00+01:00,15,143.36,0.1434,14.34
2026-01-19T15:00:00+01:00,16,163.3,0.1633,16.33
2026-01-19T16:00:00+01:00,17,166.75,0.1668,16.68
2026-01-19T17:00:00+01:00,18,180.38,0.1804,18.04
2026-01-19T18:00:00+01:00,19,196.3,0.1963,19.63
2026-01-19T19:00:00+01:00,20,181.22,0.1812,18.12
2026-01-19T20:00:00+01:00,21,152.64,0.1526,15.26
2026-01-19T21:00:00+01:00,22,134.95,0.1349,13.49
2026-01-19T22:00:00+01:00,23,126.45,0.1264,12.64
2026-01-19T23:00:00+01:00,24,112.27,0.1123,11.23
