datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-02T00:00:00+02:00,1,167.21,0.1672,16.72
2026-08-02T01:00:00+02:00,2,159.55,0.1595,15.95
2026-08-02T02:00:00+02:00,3,156.31,0.1563,15.63
2026-08-02T03:00:00+02:00,4,152.24,0.1522,15.22
2026-08-02T04:00:00+02:00,5,150.66,0.1507,15.07
2026-08-02T05:00:00+02:00,6,154.67,0.1547,15.47
2026-08-02T06:00:00+02:00,7,148.59,0.1486,14.86
2026-08-02T07:00:00+02:00,8,138.5,0.1385,13.85
2026-08-02T08:00:00+02:00,9,122.18,0.1222,12.22
2026-08-02T09:00:00+02:00,10,58.99,0.059,5.9
2026-08-02T10:00:00+02:00,11,2.38,0.0024,0.24
2026-08-02T11:00:00+02:00,12,-0.16,-0.0002,-0.02
2026-08-02T12:00:00+02:00,13,-0.29,-0.0003,-0.03
2026-08-02T13:00:00+02:00,14,-3.04,-0.003,-0.3
2026-08-02T14:00:00+02:00,15,-0.3,-0.0003,-0.03
2026-08-02T15:00:00+02:00,16,-0.75,-0.0008,-0.08
2026-08-02T16:00:00+02:00,17,3.39,0.0034,0.34
2026-08-02T17:00:00+02:00,18,78.37,0.0784,7.84
2026-08-02T18:00:00+02:00,19,144.1,0.1441,14.41
2026-08-02T19:00:00+02:00,20,175.08,0.1751,17.51
2026-08-02T20:00:00+02:00,21,185.34,0.1853,18.53
2026-08-02T21:00:00+02:00,22,178.65,0.1786,17.86
2026-08-02T22:00:00+02:00,23,169.18,0.1692,16.92
2026-08-02T23:00:00+02:00,24,155.1,0.1551,15.51
