datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-02T00:00:00+02:00,1,115.83,0.1158,11.58
2026-05-02T01:00:00+02:00,2,104.57,0.1046,10.46
2026-05-02T02:00:00+02:00,3,100.91,0.1009,10.09
2026-05-02T03:00:00+02:00,4,92.32,0.0923,9.23
2026-05-02T04:00:00+02:00,5,93.01,0.093,9.3
2026-05-02T05:00:00+02:00,6,92.47,0.0925,9.25
2026-05-02T06:00:00+02:00,7,123.95,0.1239,12.39
2026-05-02T07:00:00+02:00,8,115.14,0.1151,11.51
2026-05-02T08:00:00+02:00,9,37.6,0.0376,3.76
2026-05-02T09:00:00+02:00,10,2.73,0.0027,0.27
2026-05-02T10:00:00+02:00,11,-1.63,-0.0016,-0.16
2026-05-02T11:00:00+02:00,12,-16.88,-0.0169,-1.69
2026-05-02T12:00:00+02:00,13,-57.59,-0.0576,-5.76
2026-05-02T13:00:00+02:00,14,-109.43,-0.1094,-10.94
2026-05-02T14:00:00+02:00,15,-73.16,-0.0732,-7.32
2026-05-02T15:00:00+02:00,16,-12.49,-0.0125,-1.25
2026-05-02T16:00:00+02:00,17,0.11,0.0001,0.01
2026-05-02T17:00:00+02:00,18,97.8,0.0978,9.78
2026-05-02T18:00:00+02:00,19,142.86,0.1429,14.29
2026-05-02T19:00:00+02:00,20,170.0,0.17,17.0
2026-05-02T20:00:00+02:00,21,198.4,0.1984,19.84
2026-05-02T21:00:00+02:00,22,164.0,0.164,16.4
2026-05-02T22:00:00+02:00,23,142.93,0.1429,14.29
2026-05-02T23:00:00+02:00,24,119.98,0.12,12.0
