datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-13T00:00:00+02:00,1,154.1,0.1541,15.41
2026-08-13T01:00:00+02:00,2,147.59,0.1476,14.76
2026-08-13T02:00:00+02:00,3,143.42,0.1434,14.34
2026-08-13T03:00:00+02:00,4,142.72,0.1427,14.27
2026-08-13T04:00:00+02:00,5,144.92,0.1449,14.49
2026-08-13T05:00:00+02:00,6,157.4,0.1574,15.74
2026-08-13T06:00:00+02:00,7,174.23,0.1742,17.42
2026-08-13T07:00:00+02:00,8,171.1,0.1711,17.11
2026-08-13T08:00:00+02:00,9,156.8,0.1568,15.68
2026-08-13T09:00:00+02:00,10,140.61,0.1406,14.06
2026-08-13T10:00:00+02:00,11,111.03,0.111,11.1
2026-08-13T11:00:00+02:00,12,69.3,0.0693,6.93
2026-08-13T12:00:00+02:00,13,55.55,0.0555,5.55
2026-08-13T13:00:00+02:00,14,34.54,0.0345,3.45
2026-08-13T14:00:00+02:00,15,44.68,0.0447,4.47
2026-08-13T15:00:00+02:00,16,76.15,0.0762,7.62
2026-08-13T16:00:00+02:00,17,118.31,0.1183,11.83
2026-08-13T17:00:00+02:00,18,150.41,0.1504,15.04
2026-08-13T18:00:00+02:00,19,204.0,0.204,20.4
2026-08-13T19:00:00+02:00,20,326.6,0.3266,32.66
2026-08-13T20:00:00+02:00,21,338.86,0.3389,33.89
2026-08-13T21:00:00+02:00,22,270.01,0.27,27.0
2026-08-13T22:00:00+02:00,23,213.48,0.2135,21.35
2026-08-13T23:00:00+02:00,24,186.41,0.1864,18.64
