datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-12T00:00:00+01:00,1,81.4,0.0814,8.14
2025-12-12T01:00:00+01:00,2,82.96,0.083,8.3
2025-12-12T02:00:00+01:00,3,82.24,0.0822,8.22
2025-12-12T03:00:00+01:00,4,81.3,0.0813,8.13
2025-12-12T04:00:00+01:00,5,80.42,0.0804,8.04
2025-12-12T05:00:00+01:00,6,82.17,0.0822,8.22
2025-12-12T06:00:00+01:00,7,90.49,0.0905,9.05
2025-12-12T07:00:00+01:00,8,112.27,0.1123,11.23
2025-12-12T08:00:00+01:00,9,125.08,0.1251,12.51
2025-12-12T09:00:00+01:00,10,122.03,0.122,12.2
2025-12-12T10:00:00+01:00,11,114.45,0.1145,11.45
2025-12-12T11:00:00+01:00,12,109.04,0.109,10.9
2025-12-12T12:00:00+01:00,13,105.71,0.1057,10.57
2025-12-12T13:00:00+01:00,14,106.91,0.1069,10.69
2025-12-12T14:00:00+01:00,15,112.75,0.1127,11.27
2025-12-12T15:00:00+01:00,16,119.2,0.1192,11.92
2025-12-12T16:00:00+01:00,17,130.68,0.1307,13.07
2025-12-12T17:00:00+01:00,18,126.86,0.1269,12.69
2025-12-12T18:00:00+01:00,19,124.99,0.125,12.5
2025-12-12T19:00:00+01:00,20,114.07,0.1141,11.41
2025-12-12T20:00:00+01:00,21,110.86,0.1109,11.09
2025-12-12T21:00:00+01:00,22,97.5,0.0975,9.75
2025-12-12T22:00:00+01:00,23,98.22,0.0982,9.82
2025-12-12T23:00:00+01:00,24,90.03,0.09,9.0
