datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-29T00:00:00+01:00,1,90.69,0.0907,9.07
2025-12-29T01:00:00+01:00,2,88.33,0.0883,8.83
2025-12-29T02:00:00+01:00,3,84.87,0.0849,8.49
2025-12-29T03:00:00+01:00,4,82.19,0.0822,8.22
2025-12-29T04:00:00+01:00,5,83.67,0.0837,8.37
2025-12-29T05:00:00+01:00,6,90.79,0.0908,9.08
2025-12-29T06:00:00+01:00,7,96.33,0.0963,9.63
2025-12-29T07:00:00+01:00,8,104.74,0.1047,10.47
2025-12-29T08:00:00+01:00,9,113.88,0.1139,11.39
2025-12-29T09:00:00+01:00,10,110.99,0.111,11.1
2025-12-29T10:00:00+01:00,11,99.92,0.0999,9.99
2025-12-29T11:00:00+01:00,12,92.84,0.0928,9.28
2025-12-29T12:00:00+01:00,13,90.79,0.0908,9.08
2025-12-29T13:00:00+01:00,14,91.38,0.0914,9.14
2025-12-29T14:00:00+01:00,15,96.18,0.0962,9.62
2025-12-29T15:00:00+01:00,16,101.66,0.1017,10.17
2025-12-29T16:00:00+01:00,17,105.91,0.1059,10.59
2025-12-29T17:00:00+01:00,18,106.82,0.1068,10.68
2025-12-29T18:00:00+01:00,19,105.03,0.105,10.5
2025-12-29T19:00:00+01:00,20,97.81,0.0978,9.78
2025-12-29T20:00:00+01:00,21,92.27,0.0923,9.23
2025-12-29T21:00:00+01:00,22,85.17,0.0852,8.52
2025-12-29T22:00:00+01:00,23,88.56,0.0886,8.86
2025-12-29T23:00:00+01:00,24,83.46,0.0835,8.35
