datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-11T00:00:00+01:00,1,63.94,0.0639,6.39
2026-03-11T01:00:00+01:00,2,60.78,0.0608,6.08
2026-03-11T02:00:00+01:00,3,52.55,0.0525,5.25
2026-03-11T03:00:00+01:00,4,47.44,0.0474,4.74
2026-03-11T04:00:00+01:00,5,41.29,0.0413,4.13
2026-03-11T05:00:00+01:00,6,48.0,0.048,4.8
2026-03-11T06:00:00+01:00,7,65.05,0.065,6.5
2026-03-11T07:00:00+01:00,8,74.91,0.0749,7.49
2026-03-11T08:00:00+01:00,9,74.79,0.0748,7.48
2026-03-11T09:00:00+01:00,10,62.95,0.063,6.3
2026-03-11T10:00:00+01:00,11,34.99,0.035,3.5
2026-03-11T11:00:00+01:00,12,23.3,0.0233,2.33
2026-03-11T12:00:00+01:00,13,17.64,0.0176,1.76
2026-03-11T13:00:00+01:00,14,25.78,0.0258,2.58
2026-03-11T14:00:00+01:00,15,43.55,0.0435,4.35
2026-03-11T15:00:00+01:00,16,69.52,0.0695,6.95
2026-03-11T16:00:00+01:00,17,93.23,0.0932,9.32
2026-03-11T17:00:00+01:00,18,121.41,0.1214,12.14
2026-03-11T18:00:00+01:00,19,147.37,0.1474,14.74
2026-03-11T19:00:00+01:00,20,157.75,0.1577,15.77
2026-03-11T20:00:00+01:00,21,134.16,0.1342,13.42
2026-03-11T21:00:00+01:00,22,115.23,0.1152,11.52
2026-03-11T22:00:00+01:00,23,113.57,0.1136,11.36
2026-03-11T23:00:00+01:00,24,101.94,0.1019,10.19
