datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-02T00:00:00+01:00,1,100.55,0.1005,10.05
2026-02-02T01:00:00+01:00,2,98.64,0.0986,9.86
2026-02-02T02:00:00+01:00,3,95.64,0.0956,9.56
2026-02-02T03:00:00+01:00,4,91.23,0.0912,9.12
2026-02-02T04:00:00+01:00,5,92.12,0.0921,9.21
2026-02-02T05:00:00+01:00,6,95.06,0.0951,9.51
2026-02-02T06:00:00+01:00,7,107.63,0.1076,10.76
2026-02-02T07:00:00+01:00,8,128.85,0.1288,12.88
2026-02-02T08:00:00+01:00,9,138.72,0.1387,13.87
2026-02-02T09:00:00+01:00,10,140.5,0.1405,14.05
2026-02-02T10:00:00+01:00,11,125.61,0.1256,12.56
2026-02-02T11:00:00+01:00,12,117.04,0.117,11.7
2026-02-02T12:00:00+01:00,13,113.18,0.1132,11.32
2026-02-02T13:00:00+01:00,14,108.96,0.109,10.9
2026-02-02T14:00:00+01:00,15,105.93,0.1059,10.59
2026-02-02T15:00:00+01:00,16,108.25,0.1082,10.82
2026-02-02T16:00:00+01:00,17,112.16,0.1122,11.22
2026-02-02T17:00:00+01:00,18,119.09,0.1191,11.91
2026-02-02T18:00:00+01:00,19,121.35,0.1214,12.14
2026-02-02T19:00:00+01:00,20,124.98,0.125,12.5
2026-02-02T20:00:00+01:00,21,105.15,0.1052,10.52
2026-02-02T21:00:00+01:00,22,102.35,0.1023,10.23
2026-02-02T22:00:00+01:00,23,103.09,0.1031,10.31
2026-02-02T23:00:00+01:00,24,91.61,0.0916,9.16
