datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-22T00:00:00+01:00,1,80.44,0.0804,8.04
2026-01-22T01:00:00+01:00,2,81.28,0.0813,8.13
2026-01-22T02:00:00+01:00,3,81.29,0.0813,8.13
2026-01-22T03:00:00+01:00,4,77.52,0.0775,7.75
2026-01-22T04:00:00+01:00,5,77.36,0.0774,7.74
2026-01-22T05:00:00+01:00,6,80.77,0.0808,8.08
2026-01-22T06:00:00+01:00,7,95.58,0.0956,9.56
2026-01-22T07:00:00+01:00,8,127.55,0.1276,12.76
2026-01-22T08:00:00+01:00,9,132.28,0.1323,13.23
2026-01-22T09:00:00+01:00,10,116.7,0.1167,11.67
2026-01-22T10:00:00+01:00,11,106.31,0.1063,10.63
2026-01-22T11:00:00+01:00,12,101.15,0.1012,10.12
2026-01-22T12:00:00+01:00,13,92.19,0.0922,9.22
2026-01-22T13:00:00+01:00,14,92.86,0.0929,9.29
2026-01-22T14:00:00+01:00,15,97.86,0.0979,9.79
2026-01-22T15:00:00+01:00,16,106.12,0.1061,10.61
2026-01-22T16:00:00+01:00,17,123.56,0.1236,12.36
2026-01-22T17:00:00+01:00,18,131.72,0.1317,13.17
2026-01-22T18:00:00+01:00,19,129.29,0.1293,12.93
2026-01-22T19:00:00+01:00,20,122.31,0.1223,12.23
2026-01-22T20:00:00+01:00,21,111.38,0.1114,11.14
2026-01-22T21:00:00+01:00,22,108.2,0.1082,10.82
2026-01-22T22:00:00+01:00,23,104.14,0.1041,10.41
2026-01-22T23:00:00+01:00,24,98.01,0.098,9.8
