datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-04T00:00:00+01:00,1,88.82,0.0888,8.88
2026-01-04T01:00:00+01:00,2,85.33,0.0853,8.53
2026-01-04T02:00:00+01:00,3,85.04,0.085,8.5
2026-01-04T03:00:00+01:00,4,83.76,0.0838,8.38
2026-01-04T04:00:00+01:00,5,82.56,0.0826,8.26
2026-01-04T05:00:00+01:00,6,83.41,0.0834,8.34
2026-01-04T06:00:00+01:00,7,83.81,0.0838,8.38
2026-01-04T07:00:00+01:00,8,87.18,0.0872,8.72
2026-01-04T08:00:00+01:00,9,88.15,0.0882,8.82
2026-01-04T09:00:00+01:00,10,94.3,0.0943,9.43
2026-01-04T10:00:00+01:00,11,94.75,0.0948,9.48
2026-01-04T11:00:00+01:00,12,90.88,0.0909,9.09
2026-01-04T12:00:00+01:00,13,89.54,0.0895,8.95
2026-01-04T13:00:00+01:00,14,86.78,0.0868,8.68
2026-01-04T14:00:00+01:00,15,91.07,0.0911,9.11
2026-01-04T15:00:00+01:00,16,92.7,0.0927,9.27
2026-01-04T16:00:00+01:00,17,99.2,0.0992,9.92
2026-01-04T17:00:00+01:00,18,118.42,0.1184,11.84
2026-01-04T18:00:00+01:00,19,121.18,0.1212,12.12
2026-01-04T19:00:00+01:00,20,119.72,0.1197,11.97
2026-01-04T20:00:00+01:00,21,112.45,0.1125,11.25
2026-01-04T21:00:00+01:00,22,99.69,0.0997,9.97
2026-01-04T22:00:00+01:00,23,95.71,0.0957,9.57
2026-01-04T23:00:00+01:00,24,89.21,0.0892,8.92
