datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-21T00:00:00+01:00,1,118.14,0.1181,11.81
2026-03-21T01:00:00+01:00,2,114.69,0.1147,11.47
2026-03-21T02:00:00+01:00,3,112.09,0.1121,11.21
2026-03-21T03:00:00+01:00,4,110.7,0.1107,11.07
2026-03-21T04:00:00+01:00,5,109.51,0.1095,10.95
2026-03-21T05:00:00+01:00,6,110.86,0.1109,11.09
2026-03-21T06:00:00+01:00,7,121.06,0.1211,12.11
2026-03-21T07:00:00+01:00,8,126.93,0.1269,12.69
2026-03-21T08:00:00+01:00,9,106.17,0.1062,10.62
2026-03-21T09:00:00+01:00,10,78.87,0.0789,7.89
2026-03-21T10:00:00+01:00,11,57.07,0.0571,5.71
2026-03-21T11:00:00+01:00,12,33.74,0.0337,3.37
2026-03-21T12:00:00+01:00,13,19.3,0.0193,1.93
2026-03-21T13:00:00+01:00,14,17.82,0.0178,1.78
2026-03-21T14:00:00+01:00,15,44.19,0.0442,4.42
2026-03-21T15:00:00+01:00,16,63.39,0.0634,6.34
2026-03-21T16:00:00+01:00,17,81.72,0.0817,8.17
2026-03-21T17:00:00+01:00,18,111.69,0.1117,11.17
2026-03-21T18:00:00+01:00,19,162.09,0.1621,16.21
2026-03-21T19:00:00+01:00,20,158.81,0.1588,15.88
2026-03-21T20:00:00+01:00,21,127.22,0.1272,12.72
2026-03-21T21:00:00+01:00,22,113.56,0.1136,11.36
2026-03-21T22:00:00+01:00,23,108.83,0.1088,10.88
2026-03-21T23:00:00+01:00,24,96.97,0.097,9.7
