datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-13T00:00:00+01:00,1,71.82,0.0718,7.18
2026-02-13T01:00:00+01:00,2,68.31,0.0683,6.83
2026-02-13T02:00:00+01:00,3,67.38,0.0674,6.74
2026-02-13T03:00:00+01:00,4,66.21,0.0662,6.62
2026-02-13T04:00:00+01:00,5,67.3,0.0673,6.73
2026-02-13T05:00:00+01:00,6,73.16,0.0732,7.32
2026-02-13T06:00:00+01:00,7,86.34,0.0863,8.63
2026-02-13T07:00:00+01:00,8,106.51,0.1065,10.65
2026-02-13T08:00:00+01:00,9,116.2,0.1162,11.62
2026-02-13T09:00:00+01:00,10,114.37,0.1144,11.44
2026-02-13T10:00:00+01:00,11,101.49,0.1015,10.15
2026-02-13T11:00:00+01:00,12,96.35,0.0963,9.63
2026-02-13T12:00:00+01:00,13,92.63,0.0926,9.26
2026-02-13T13:00:00+01:00,14,90.36,0.0904,9.04
2026-02-13T14:00:00+01:00,15,95.31,0.0953,9.53
2026-02-13T15:00:00+01:00,16,107.44,0.1074,10.74
2026-02-13T16:00:00+01:00,17,109.93,0.1099,10.99
2026-02-13T17:00:00+01:00,18,116.19,0.1162,11.62
2026-02-13T18:00:00+01:00,19,130.31,0.1303,13.03
2026-02-13T19:00:00+01:00,20,128.5,0.1285,12.85
2026-02-13T20:00:00+01:00,21,114.05,0.114,11.4
2026-02-13T21:00:00+01:00,22,99.68,0.0997,9.97
2026-02-13T22:00:00+01:00,23,94.64,0.0946,9.46
2026-02-13T23:00:00+01:00,24,85.13,0.0851,8.51
