datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-05T00:00:00+02:00,1,125.84,0.1258,12.58
2026-05-05T01:00:00+02:00,2,120.34,0.1203,12.03
2026-05-05T02:00:00+02:00,3,113.74,0.1137,11.37
2026-05-05T03:00:00+02:00,4,113.25,0.1133,11.33
2026-05-05T04:00:00+02:00,5,115.28,0.1153,11.53
2026-05-05T05:00:00+02:00,6,124.02,0.124,12.4
2026-05-05T06:00:00+02:00,7,125.63,0.1256,12.56
2026-05-05T07:00:00+02:00,8,138.13,0.1381,13.81
2026-05-05T08:00:00+02:00,9,138.16,0.1382,13.82
2026-05-05T09:00:00+02:00,10,127.24,0.1272,12.72
2026-05-05T10:00:00+02:00,11,114.58,0.1146,11.46
2026-05-05T11:00:00+02:00,12,109.44,0.1094,10.94
2026-05-05T12:00:00+02:00,13,102.08,0.1021,10.21
2026-05-05T13:00:00+02:00,14,100.59,0.1006,10.06
2026-05-05T14:00:00+02:00,15,98.48,0.0985,9.85
2026-05-05T15:00:00+02:00,16,103.7,0.1037,10.37
2026-05-05T16:00:00+02:00,17,101.38,0.1014,10.14
2026-05-05T17:00:00+02:00,18,110.85,0.1108,11.08
2026-05-05T18:00:00+02:00,19,130.6,0.1306,13.06
2026-05-05T19:00:00+02:00,20,150.9,0.1509,15.09
2026-05-05T20:00:00+02:00,21,144.49,0.1445,14.45
2026-05-05T21:00:00+02:00,22,134.88,0.1349,13.49
2026-05-05T22:00:00+02:00,23,125.21,0.1252,12.52
2026-05-05T23:00:00+02:00,24,110.74,0.1107,11.07
