datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-31T00:00:00+02:00,1,172.29,0.1723,17.23
2026-08-31T01:00:00+02:00,2,155.36,0.1554,15.54
2026-08-31T02:00:00+02:00,3,138.39,0.1384,13.84
2026-08-31T03:00:00+02:00,4,123.51,0.1235,12.35
2026-08-31T04:00:00+02:00,5,117.99,0.118,11.8
2026-08-31T05:00:00+02:00,6,122.34,0.1223,12.23
2026-08-31T06:00:00+02:00,7,148.25,0.1483,14.83
2026-08-31T07:00:00+02:00,8,165.17,0.1652,16.52
2026-08-31T08:00:00+02:00,9,162.39,0.1624,16.24
2026-08-31T09:00:00+02:00,10,117.71,0.1177,11.77
2026-08-31T10:00:00+02:00,11,27.22,0.0272,2.72
2026-08-31T11:00:00+02:00,12,0.84,0.0008,0.08
2026-08-31T12:00:00+02:00,13,0.41,0.0004,0.04
2026-08-31T13:00:00+02:00,14,1.46,0.0015,0.15
2026-08-31T14:00:00+02:00,15,2.45,0.0025,0.25
2026-08-31T15:00:00+02:00,16,3.72,0.0037,0.37
2026-08-31T16:00:00+02:00,17,4.71,0.0047,0.47
2026-08-31T17:00:00+02:00,18,68.06,0.0681,6.81
2026-08-31T18:00:00+02:00,19,160.46,0.1605,16.05
2026-08-31T19:00:00+02:00,20,186.27,0.1863,18.63
2026-08-31T20:00:00+02:00,21,191.34,0.1913,19.13
2026-08-31T21:00:00+02:00,22,183.04,0.183,18.3
2026-08-31T22:00:00+02:00,23,172.22,0.1722,17.22
2026-08-31T23:00:00+02:00,24,166.51,0.1665,16.65
