datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-14T00:00:00+02:00,1,201.7,0.2017,20.17
2026-09-14T01:00:00+02:00,2,187.89,0.1879,18.79
2026-09-14T02:00:00+02:00,3,184.17,0.1842,18.42
2026-09-14T03:00:00+02:00,4,183.87,0.1839,18.39
2026-09-14T04:00:00+02:00,5,183.75,0.1838,18.38
2026-09-14T05:00:00+02:00,6,201.78,0.2018,20.18
2026-09-14T06:00:00+02:00,7,237.98,0.238,23.8
2026-09-14T07:00:00+02:00,8,288.58,0.2886,28.86
2026-09-14T08:00:00+02:00,9,284.96,0.285,28.5
2026-09-14T09:00:00+02:00,10,249.48,0.2495,24.95
2026-09-14T10:00:00+02:00,11,211.2,0.2112,21.12
2026-09-14T11:00:00+02:00,12,196.54,0.1965,19.65
2026-09-14T12:00:00+02:00,13,180.59,0.1806,18.06
2026-09-14T13:00:00+02:00,14,161.74,0.1617,16.17
2026-09-14T14:00:00+02:00,15,160.81,0.1608,16.08
2026-09-14T15:00:00+02:00,16,164.9,0.1649,16.49
2026-09-14T16:00:00+02:00,17,178.4,0.1784,17.84
2026-09-14T17:00:00+02:00,18,221.17,0.2212,22.12
2026-09-14T18:00:00+02:00,19,312.45,0.3124,31.24
2026-09-14T19:00:00+02:00,20,441.74,0.4417,44.17
2026-09-14T20:00:00+02:00,21,392.62,0.3926,39.26
2026-09-14T21:00:00+02:00,22,282.43,0.2824,28.24
2026-09-14T22:00:00+02:00,23,245.44,0.2454,24.54
2026-09-14T23:00:00+02:00,24,220.25,0.2203,22.03
