datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-29T00:00:00+02:00,1,144.02,0.144,14.4
2026-07-29T01:00:00+02:00,2,144.88,0.1449,14.49
2026-07-29T02:00:00+02:00,3,135.52,0.1355,13.55
2026-07-29T03:00:00+02:00,4,135.0,0.135,13.5
2026-07-29T04:00:00+02:00,5,137.18,0.1372,13.72
2026-07-29T05:00:00+02:00,6,145.94,0.1459,14.59
2026-07-29T06:00:00+02:00,7,163.0,0.163,16.3
2026-07-29T07:00:00+02:00,8,157.97,0.158,15.8
2026-07-29T08:00:00+02:00,9,147.56,0.1476,14.76
2026-07-29T09:00:00+02:00,10,126.24,0.1262,12.62
2026-07-29T10:00:00+02:00,11,86.04,0.086,8.6
2026-07-29T11:00:00+02:00,12,29.04,0.029,2.9
2026-07-29T12:00:00+02:00,13,1.6,0.0016,0.16
2026-07-29T13:00:00+02:00,14,0.41,0.0004,0.04
2026-07-29T14:00:00+02:00,15,1.42,0.0014,0.14
2026-07-29T15:00:00+02:00,16,7.3,0.0073,0.73
2026-07-29T16:00:00+02:00,17,71.58,0.0716,7.16
2026-07-29T17:00:00+02:00,18,121.85,0.1218,12.18
2026-07-29T18:00:00+02:00,19,159.0,0.159,15.9
2026-07-29T19:00:00+02:00,20,231.62,0.2316,23.16
2026-07-29T20:00:00+02:00,21,250.79,0.2508,25.08
2026-07-29T21:00:00+02:00,22,222.77,0.2228,22.28
2026-07-29T22:00:00+02:00,23,192.93,0.1929,19.29
2026-07-29T23:00:00+02:00,24,166.73,0.1667,16.67
