datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-05-27T00:00:00+02:00,1,135.09,0.1351,13.51
2026-05-27T01:00:00+02:00,2,128.33,0.1283,12.83
2026-05-27T02:00:00+02:00,3,120.41,0.1204,12.04
2026-05-27T03:00:00+02:00,4,114.89,0.1149,11.49
2026-05-27T04:00:00+02:00,5,115.16,0.1152,11.52
2026-05-27T05:00:00+02:00,6,118.92,0.1189,11.89
2026-05-27T06:00:00+02:00,7,130.64,0.1306,13.06
2026-05-27T07:00:00+02:00,8,129.76,0.1298,12.98
2026-05-27T08:00:00+02:00,9,106.08,0.1061,10.61
2026-05-27T09:00:00+02:00,10,48.35,0.0484,4.84
2026-05-27T10:00:00+02:00,11,3.77,0.0038,0.38
2026-05-27T11:00:00+02:00,12,0.1,0.0001,0.01
2026-05-27T12:00:00+02:00,13,-0.32,-0.0003,-0.03
2026-05-27T13:00:00+02:00,14,-0.2,-0.0002,-0.02
2026-05-27T14:00:00+02:00,15,-0.49,-0.0005,-0.05
2026-05-27T15:00:00+02:00,16,-0.44,-0.0004,-0.04
2026-05-27T16:00:00+02:00,17,3.81,0.0038,0.38
2026-05-27T17:00:00+02:00,18,34.45,0.0344,3.44
2026-05-27T18:00:00+02:00,19,95.5,0.0955,9.55
2026-05-27T19:00:00+02:00,20,134.94,0.1349,13.49
2026-05-27T20:00:00+02:00,21,150.15,0.1502,15.02
2026-05-27T21:00:00+02:00,22,153.94,0.1539,15.39
2026-05-27T22:00:00+02:00,23,142.34,0.1423,14.23
2026-05-27T23:00:00+02:00,24,131.12,0.1311,13.11
