datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-19T00:00:00+01:00,1,65.58,0.0656,6.56
2026-02-19T01:00:00+01:00,2,63.93,0.0639,6.39
2026-02-19T02:00:00+01:00,3,61.89,0.0619,6.19
2026-02-19T03:00:00+01:00,4,61.09,0.0611,6.11
2026-02-19T04:00:00+01:00,5,58.67,0.0587,5.87
2026-02-19T05:00:00+01:00,6,64.3,0.0643,6.43
2026-02-19T06:00:00+01:00,7,69.5,0.0695,6.95
2026-02-19T07:00:00+01:00,8,79.74,0.0797,7.97
2026-02-19T08:00:00+01:00,9,84.13,0.0841,8.41
2026-02-19T09:00:00+01:00,10,92.66,0.0927,9.27
2026-02-19T10:00:00+01:00,11,92.81,0.0928,9.28
2026-02-19T11:00:00+01:00,12,83.55,0.0836,8.36
2026-02-19T12:00:00+01:00,13,82.92,0.0829,8.29
2026-02-19T13:00:00+01:00,14,78.61,0.0786,7.86
2026-02-19T14:00:00+01:00,15,81.3,0.0813,8.13
2026-02-19T15:00:00+01:00,16,79.53,0.0795,7.95
2026-02-19T16:00:00+01:00,17,86.81,0.0868,8.68
2026-02-19T17:00:00+01:00,18,96.53,0.0965,9.65
2026-02-19T18:00:00+01:00,19,111.08,0.1111,11.11
2026-02-19T19:00:00+01:00,20,116.36,0.1164,11.64
2026-02-19T20:00:00+01:00,21,96.62,0.0966,9.66
2026-02-19T21:00:00+01:00,22,94.64,0.0946,9.46
2026-02-19T22:00:00+01:00,23,81.42,0.0814,8.14
2026-02-19T23:00:00+01:00,24,77.27,0.0773,7.73
