datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-07T00:00:00+01:00,1,118.57,0.1186,11.86
2026-03-07T01:00:00+01:00,2,114.29,0.1143,11.43
2026-03-07T02:00:00+01:00,3,108.66,0.1087,10.87
2026-03-07T03:00:00+01:00,4,105.33,0.1053,10.53
2026-03-07T04:00:00+01:00,5,104.77,0.1048,10.48
2026-03-07T05:00:00+01:00,6,109.12,0.1091,10.91
2026-03-07T06:00:00+01:00,7,114.21,0.1142,11.42
2026-03-07T07:00:00+01:00,8,118.63,0.1186,11.86
2026-03-07T08:00:00+01:00,9,109.06,0.1091,10.91
2026-03-07T09:00:00+01:00,10,104.19,0.1042,10.42
2026-03-07T10:00:00+01:00,11,76.85,0.0769,7.69
2026-03-07T11:00:00+01:00,12,34.3,0.0343,3.43
2026-03-07T12:00:00+01:00,13,15.62,0.0156,1.56
2026-03-07T13:00:00+01:00,14,1.7,0.0017,0.17
2026-03-07T14:00:00+01:00,15,18.71,0.0187,1.87
2026-03-07T15:00:00+01:00,16,69.46,0.0695,6.95
2026-03-07T16:00:00+01:00,17,102.61,0.1026,10.26
2026-03-07T17:00:00+01:00,18,110.74,0.1107,11.07
2026-03-07T18:00:00+01:00,19,160.0,0.16,16.0
2026-03-07T19:00:00+01:00,20,166.05,0.1661,16.61
2026-03-07T20:00:00+01:00,21,144.54,0.1445,14.45
2026-03-07T21:00:00+01:00,22,123.78,0.1238,12.38
2026-03-07T22:00:00+01:00,23,124.0,0.124,12.4
2026-03-07T23:00:00+01:00,24,119.81,0.1198,11.98
