datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-12T00:00:00+02:00,1,106.49,0.1065,10.65
2026-06-12T01:00:00+02:00,2,93.62,0.0936,9.36
2026-06-12T02:00:00+02:00,3,85.29,0.0853,8.53
2026-06-12T03:00:00+02:00,4,80.75,0.0808,8.08
2026-06-12T04:00:00+02:00,5,79.93,0.0799,7.99
2026-06-12T05:00:00+02:00,6,84.56,0.0846,8.46
2026-06-12T06:00:00+02:00,7,104.86,0.1049,10.49
2026-06-12T07:00:00+02:00,8,111.92,0.1119,11.19
2026-06-12T08:00:00+02:00,9,115.48,0.1155,11.55
2026-06-12T09:00:00+02:00,10,115.26,0.1153,11.53
2026-06-12T10:00:00+02:00,11,92.0,0.092,9.2
2026-06-12T11:00:00+02:00,12,79.34,0.0793,7.93
2026-06-12T12:00:00+02:00,13,71.01,0.071,7.1
2026-06-12T13:00:00+02:00,14,59.85,0.0599,5.99
2026-06-12T14:00:00+02:00,15,52.24,0.0522,5.22
2026-06-12T15:00:00+02:00,16,41.34,0.0413,4.13
2026-06-12T16:00:00+02:00,17,51.05,0.051,5.1
2026-06-12T17:00:00+02:00,18,59.22,0.0592,5.92
2026-06-12T18:00:00+02:00,19,79.39,0.0794,7.94
2026-06-12T19:00:00+02:00,20,95.25,0.0953,9.53
2026-06-12T20:00:00+02:00,21,103.54,0.1035,10.35
2026-06-12T21:00:00+02:00,22,107.59,0.1076,10.76
2026-06-12T22:00:00+02:00,23,111.06,0.1111,11.11
2026-06-12T23:00:00+02:00,24,100.71,0.1007,10.07
