datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2025-12-15T00:00:00+01:00,1,69.11,0.0691,6.91
2025-12-15T01:00:00+01:00,2,68.41,0.0684,6.84
2025-12-15T02:00:00+01:00,3,66.32,0.0663,6.63
2025-12-15T03:00:00+01:00,4,61.16,0.0612,6.12
2025-12-15T04:00:00+01:00,5,61.05,0.0611,6.11
2025-12-15T05:00:00+01:00,6,68.65,0.0687,6.87
2025-12-15T06:00:00+01:00,7,84.3,0.0843,8.43
2025-12-15T07:00:00+01:00,8,89.75,0.0898,8.98
2025-12-15T08:00:00+01:00,9,101.12,0.1011,10.11
2025-12-15T09:00:00+01:00,10,96.11,0.0961,9.61
2025-12-15T10:00:00+01:00,11,86.3,0.0863,8.63
2025-12-15T11:00:00+01:00,12,77.98,0.078,7.8
2025-12-15T12:00:00+01:00,13,78.69,0.0787,7.87
2025-12-15T13:00:00+01:00,14,83.75,0.0838,8.38
2025-12-15T14:00:00+01:00,15,90.0,0.09,9.0
2025-12-15T15:00:00+01:00,16,99.9,0.0999,9.99
2025-12-15T16:00:00+01:00,17,105.72,0.1057,10.57
2025-12-15T17:00:00+01:00,18,102.44,0.1024,10.24
2025-12-15T18:00:00+01:00,19,98.08,0.0981,9.81
2025-12-15T19:00:00+01:00,20,90.93,0.0909,9.09
2025-12-15T20:00:00+01:00,21,83.92,0.0839,8.39
2025-12-15T21:00:00+01:00,22,82.91,0.0829,8.29
2025-12-15T22:00:00+01:00,23,84.08,0.0841,8.41
2025-12-15T23:00:00+01:00,24,79.66,0.0797,7.97
