datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-03T00:00:00+01:00,1,78.62,0.0786,7.86
2026-03-03T01:00:00+01:00,2,82.12,0.0821,8.21
2026-03-03T02:00:00+01:00,3,81.24,0.0812,8.12
2026-03-03T03:00:00+01:00,4,78.93,0.0789,7.89
2026-03-03T04:00:00+01:00,5,82.21,0.0822,8.22
2026-03-03T05:00:00+01:00,6,89.64,0.0896,8.96
2026-03-03T06:00:00+01:00,7,124.42,0.1244,12.44
2026-03-03T07:00:00+01:00,8,153.49,0.1535,15.35
2026-03-03T08:00:00+01:00,9,138.66,0.1387,13.87
2026-03-03T09:00:00+01:00,10,97.06,0.0971,9.71
2026-03-03T10:00:00+01:00,11,68.16,0.0682,6.82
2026-03-03T11:00:00+01:00,12,46.16,0.0462,4.62
2026-03-03T12:00:00+01:00,13,29.92,0.0299,2.99
2026-03-03T13:00:00+01:00,14,26.96,0.027,2.7
2026-03-03T14:00:00+01:00,15,49.27,0.0493,4.93
2026-03-03T15:00:00+01:00,16,70.64,0.0706,7.06
2026-03-03T16:00:00+01:00,17,97.08,0.0971,9.71
2026-03-03T17:00:00+01:00,18,137.3,0.1373,13.73
2026-03-03T18:00:00+01:00,19,174.4,0.1744,17.44
2026-03-03T19:00:00+01:00,20,164.5,0.1645,16.45
2026-03-03T20:00:00+01:00,21,108.69,0.1087,10.87
2026-03-03T21:00:00+01:00,22,101.19,0.1012,10.12
2026-03-03T22:00:00+01:00,23,95.59,0.0956,9.56
2026-03-03T23:00:00+01:00,24,88.5,0.0885,8.85
