datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-06T00:00:00+02:00,1,157.72,0.1577,15.77
2026-08-06T01:00:00+02:00,2,149.38,0.1494,14.94
2026-08-06T02:00:00+02:00,3,141.13,0.1411,14.11
2026-08-06T03:00:00+02:00,4,131.34,0.1313,13.13
2026-08-06T04:00:00+02:00,5,128.57,0.1286,12.86
2026-08-06T05:00:00+02:00,6,133.25,0.1333,13.33
2026-08-06T06:00:00+02:00,7,153.18,0.1532,15.32
2026-08-06T07:00:00+02:00,8,149.56,0.1496,14.96
2026-08-06T08:00:00+02:00,9,140.23,0.1402,14.02
2026-08-06T09:00:00+02:00,10,97.39,0.0974,9.74
2026-08-06T10:00:00+02:00,11,33.26,0.0333,3.33
2026-08-06T11:00:00+02:00,12,7.68,0.0077,0.77
2026-08-06T12:00:00+02:00,13,5.13,0.0051,0.51
2026-08-06T13:00:00+02:00,14,4.58,0.0046,0.46
2026-08-06T14:00:00+02:00,15,5.0,0.005,0.5
2026-08-06T15:00:00+02:00,16,8.08,0.0081,0.81
2026-08-06T16:00:00+02:00,17,6.69,0.0067,0.67
2026-08-06T17:00:00+02:00,18,46.02,0.046,4.6
2026-08-06T18:00:00+02:00,19,121.23,0.1212,12.12
2026-08-06T19:00:00+02:00,20,151.36,0.1514,15.14
2026-08-06T20:00:00+02:00,21,169.99,0.17,17.0
2026-08-06T21:00:00+02:00,22,174.53,0.1745,17.45
2026-08-06T22:00:00+02:00,23,174.16,0.1742,17.42
2026-08-06T23:00:00+02:00,24,163.28,0.1633,16.33
