datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-15T00:00:00+02:00,1,169.45,0.1694,16.94
2026-08-15T01:00:00+02:00,2,162.4,0.1624,16.24
2026-08-15T02:00:00+02:00,3,156.9,0.1569,15.69
2026-08-15T03:00:00+02:00,4,156.94,0.1569,15.69
2026-08-15T04:00:00+02:00,5,154.51,0.1545,15.45
2026-08-15T05:00:00+02:00,6,153.84,0.1538,15.38
2026-08-15T06:00:00+02:00,7,156.98,0.157,15.7
2026-08-15T07:00:00+02:00,8,153.63,0.1536,15.36
2026-08-15T08:00:00+02:00,9,149.28,0.1493,14.93
2026-08-15T09:00:00+02:00,10,120.29,0.1203,12.03
2026-08-15T10:00:00+02:00,11,70.4,0.0704,7.04
2026-08-15T11:00:00+02:00,12,32.75,0.0328,3.28
2026-08-15T12:00:00+02:00,13,32.2,0.0322,3.22
2026-08-15T13:00:00+02:00,14,18.25,0.0182,1.82
2026-08-15T14:00:00+02:00,15,12.92,0.0129,1.29
2026-08-15T15:00:00+02:00,16,15.1,0.0151,1.51
2026-08-15T16:00:00+02:00,17,68.59,0.0686,6.86
2026-08-15T17:00:00+02:00,18,130.6,0.1306,13.06
2026-08-15T18:00:00+02:00,19,165.17,0.1652,16.52
2026-08-15T19:00:00+02:00,20,179.99,0.18,18.0
2026-08-15T20:00:00+02:00,21,184.99,0.185,18.5
2026-08-15T21:00:00+02:00,22,183.34,0.1833,18.33
2026-08-15T22:00:00+02:00,23,179.59,0.1796,17.96
2026-08-15T23:00:00+02:00,24,173.99,0.174,17.4
