datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-18T00:00:00+02:00,1,173.57,0.1736,17.36
2026-08-18T01:00:00+02:00,2,159.79,0.1598,15.98
2026-08-18T02:00:00+02:00,3,150.81,0.1508,15.08
2026-08-18T03:00:00+02:00,4,148.39,0.1484,14.84
2026-08-18T04:00:00+02:00,5,149.22,0.1492,14.92
2026-08-18T05:00:00+02:00,6,159.03,0.159,15.9
2026-08-18T06:00:00+02:00,7,169.12,0.1691,16.91
2026-08-18T07:00:00+02:00,8,183.61,0.1836,18.36
2026-08-18T08:00:00+02:00,9,185.22,0.1852,18.52
2026-08-18T09:00:00+02:00,10,161.88,0.1619,16.19
2026-08-18T10:00:00+02:00,11,152.39,0.1524,15.24
2026-08-18T11:00:00+02:00,12,143.38,0.1434,14.34
2026-08-18T12:00:00+02:00,13,136.62,0.1366,13.66
2026-08-18T13:00:00+02:00,14,131.94,0.1319,13.19
2026-08-18T14:00:00+02:00,15,131.0,0.131,13.1
2026-08-18T15:00:00+02:00,16,132.08,0.1321,13.21
2026-08-18T16:00:00+02:00,17,138.23,0.1382,13.82
2026-08-18T17:00:00+02:00,18,149.19,0.1492,14.92
2026-08-18T18:00:00+02:00,19,166.5,0.1665,16.65
2026-08-18T19:00:00+02:00,20,196.37,0.1964,19.64
2026-08-18T20:00:00+02:00,21,200.97,0.201,20.1
2026-08-18T21:00:00+02:00,22,199.1,0.1991,19.91
2026-08-18T22:00:00+02:00,23,191.38,0.1914,19.14
2026-08-18T23:00:00+02:00,24,177.14,0.1771,17.71
