datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-10T00:00:00+01:00,1,73.12,0.0731,7.31
2026-01-10T01:00:00+01:00,2,69.2,0.0692,6.92
2026-01-10T02:00:00+01:00,3,66.23,0.0662,6.62
2026-01-10T03:00:00+01:00,4,65.3,0.0653,6.53
2026-01-10T04:00:00+01:00,5,62.88,0.0629,6.29
2026-01-10T05:00:00+01:00,6,67.66,0.0677,6.77
2026-01-10T06:00:00+01:00,7,71.17,0.0712,7.12
2026-01-10T07:00:00+01:00,8,78.37,0.0784,7.84
2026-01-10T08:00:00+01:00,9,86.09,0.0861,8.61
2026-01-10T09:00:00+01:00,10,90.65,0.0906,9.06
2026-01-10T10:00:00+01:00,11,91.89,0.0919,9.19
2026-01-10T11:00:00+01:00,12,90.94,0.0909,9.09
2026-01-10T12:00:00+01:00,13,93.08,0.0931,9.31
2026-01-10T13:00:00+01:00,14,93.38,0.0934,9.34
2026-01-10T14:00:00+01:00,15,98.8,0.0988,9.88
2026-01-10T15:00:00+01:00,16,105.21,0.1052,10.52
2026-01-10T16:00:00+01:00,17,115.78,0.1158,11.58
2026-01-10T17:00:00+01:00,18,127.31,0.1273,12.73
2026-01-10T18:00:00+01:00,19,131.74,0.1317,13.17
2026-01-10T19:00:00+01:00,20,127.73,0.1277,12.77
2026-01-10T20:00:00+01:00,21,118.18,0.1182,11.82
2026-01-10T21:00:00+01:00,22,109.85,0.1098,10.98
2026-01-10T22:00:00+01:00,23,105.66,0.1057,10.57
2026-01-10T23:00:00+01:00,24,98.2,0.0982,9.82
