datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-01T00:00:00+02:00,1,149.59,0.1496,14.96
2026-07-01T01:00:00+02:00,2,140.43,0.1404,14.04
2026-07-01T02:00:00+02:00,3,134.85,0.1349,13.49
2026-07-01T03:00:00+02:00,4,131.18,0.1312,13.12
2026-07-01T04:00:00+02:00,5,131.72,0.1317,13.17
2026-07-01T05:00:00+02:00,6,139.71,0.1397,13.97
2026-07-01T06:00:00+02:00,7,159.03,0.159,15.9
2026-07-01T07:00:00+02:00,8,176.83,0.1768,17.68
2026-07-01T08:00:00+02:00,9,155.24,0.1552,15.52
2026-07-01T09:00:00+02:00,10,135.41,0.1354,13.54
2026-07-01T10:00:00+02:00,11,122.29,0.1223,12.23
2026-07-01T11:00:00+02:00,12,114.54,0.1145,11.45
2026-07-01T12:00:00+02:00,13,109.75,0.1098,10.97
2026-07-01T13:00:00+02:00,14,97.81,0.0978,9.78
2026-07-01T14:00:00+02:00,15,94.91,0.0949,9.49
2026-07-01T15:00:00+02:00,16,89.63,0.0896,8.96
2026-07-01T16:00:00+02:00,17,89.89,0.0899,8.99
2026-07-01T17:00:00+02:00,18,98.15,0.0982,9.81
2026-07-01T18:00:00+02:00,19,115.08,0.1151,11.51
2026-07-01T19:00:00+02:00,20,155.34,0.1553,15.53
2026-07-01T20:00:00+02:00,21,202.48,0.2025,20.25
2026-07-01T21:00:00+02:00,22,225.0,0.225,22.5
2026-07-01T22:00:00+02:00,23,185.33,0.1853,18.53
2026-07-01T23:00:00+02:00,24,152.0,0.152,15.2
