datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-04T00:00:00+01:00,1,117.78,0.1178,11.78
2026-03-04T01:00:00+01:00,2,116.83,0.1168,11.68
2026-03-04T02:00:00+01:00,3,114.68,0.1147,11.47
2026-03-04T03:00:00+01:00,4,112.53,0.1125,11.25
2026-03-04T04:00:00+01:00,5,115.23,0.1152,11.52
2026-03-04T05:00:00+01:00,6,115.97,0.116,11.6
2026-03-04T06:00:00+01:00,7,165.13,0.1651,16.51
2026-03-04T07:00:00+01:00,8,226.23,0.2262,22.62
2026-03-04T08:00:00+01:00,9,197.13,0.1971,19.71
2026-03-04T09:00:00+01:00,10,137.84,0.1378,13.78
2026-03-04T10:00:00+01:00,11,109.26,0.1093,10.93
2026-03-04T11:00:00+01:00,12,76.98,0.077,7.7
2026-03-04T12:00:00+01:00,13,40.25,0.0402,4.02
2026-03-04T13:00:00+01:00,14,26.09,0.0261,2.61
2026-03-04T14:00:00+01:00,15,50.5,0.0505,5.05
2026-03-04T15:00:00+01:00,16,79.22,0.0792,7.92
2026-03-04T16:00:00+01:00,17,121.94,0.1219,12.19
2026-03-04T17:00:00+01:00,18,223.05,0.2231,22.31
2026-03-04T18:00:00+01:00,19,260.2,0.2602,26.02
2026-03-04T19:00:00+01:00,20,213.3,0.2133,21.33
2026-03-04T20:00:00+01:00,21,166.3,0.1663,16.63
2026-03-04T21:00:00+01:00,22,134.2,0.1342,13.42
2026-03-04T22:00:00+01:00,23,126.02,0.126,12.6
2026-03-04T23:00:00+01:00,24,111.57,0.1116,11.16
