datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-12T00:00:00+01:00,1,75.12,0.0751,7.51
2026-02-12T01:00:00+01:00,2,73.3,0.0733,7.33
2026-02-12T02:00:00+01:00,3,71.55,0.0715,7.15
2026-02-12T03:00:00+01:00,4,68.84,0.0688,6.88
2026-02-12T04:00:00+01:00,5,70.06,0.0701,7.01
2026-02-12T05:00:00+01:00,6,71.79,0.0718,7.18
2026-02-12T06:00:00+01:00,7,83.21,0.0832,8.32
2026-02-12T07:00:00+01:00,8,98.54,0.0985,9.85
2026-02-12T08:00:00+01:00,9,105.02,0.105,10.5
2026-02-12T09:00:00+01:00,10,107.14,0.1071,10.71
2026-02-12T10:00:00+01:00,11,103.95,0.1039,10.39
2026-02-12T11:00:00+01:00,12,95.66,0.0957,9.57
2026-02-12T12:00:00+01:00,13,88.92,0.0889,8.89
2026-02-12T13:00:00+01:00,14,85.97,0.086,8.6
2026-02-12T14:00:00+01:00,15,86.68,0.0867,8.67
2026-02-12T15:00:00+01:00,16,86.92,0.0869,8.69
2026-02-12T16:00:00+01:00,17,94.16,0.0942,9.42
2026-02-12T17:00:00+01:00,18,102.51,0.1025,10.25
2026-02-12T18:00:00+01:00,19,107.7,0.1077,10.77
2026-02-12T19:00:00+01:00,20,101.48,0.1015,10.15
2026-02-12T20:00:00+01:00,21,91.63,0.0916,9.16
2026-02-12T21:00:00+01:00,22,84.25,0.0842,8.42
2026-02-12T22:00:00+01:00,23,81.41,0.0814,8.14
2026-02-12T23:00:00+01:00,24,71.86,0.0719,7.19
