datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-02T00:00:00+02:00,1,125.38,0.1254,12.54
2026-04-02T01:00:00+02:00,2,119.0,0.119,11.9
2026-04-02T02:00:00+02:00,3,114.13,0.1141,11.41
2026-04-02T03:00:00+02:00,4,106.49,0.1065,10.65
2026-04-02T04:00:00+02:00,5,105.7,0.1057,10.57
2026-04-02T05:00:00+02:00,6,118.76,0.1188,11.88
2026-04-02T06:00:00+02:00,7,146.65,0.1467,14.67
2026-04-02T07:00:00+02:00,8,160.01,0.16,16.0
2026-04-02T08:00:00+02:00,9,157.64,0.1576,15.76
2026-04-02T09:00:00+02:00,10,127.99,0.128,12.8
2026-04-02T10:00:00+02:00,11,117.73,0.1177,11.77
2026-04-02T11:00:00+02:00,12,105.44,0.1054,10.54
2026-04-02T12:00:00+02:00,13,92.6,0.0926,9.26
2026-04-02T13:00:00+02:00,14,82.13,0.0821,8.21
2026-04-02T14:00:00+02:00,15,82.65,0.0826,8.26
2026-04-02T15:00:00+02:00,16,88.4,0.0884,8.84
2026-04-02T16:00:00+02:00,17,93.96,0.094,9.4
2026-04-02T17:00:00+02:00,18,106.45,0.1065,10.65
2026-04-02T18:00:00+02:00,19,122.91,0.1229,12.29
2026-04-02T19:00:00+02:00,20,155.92,0.1559,15.59
2026-04-02T20:00:00+02:00,21,153.13,0.1531,15.31
2026-04-02T21:00:00+02:00,22,141.9,0.1419,14.19
2026-04-02T22:00:00+02:00,23,132.53,0.1325,13.25
2026-04-02T23:00:00+02:00,24,123.17,0.1232,12.32
