datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-04-15T00:00:00+02:00,1,117.04,0.117,11.7
2026-04-15T01:00:00+02:00,2,110.15,0.1102,11.02
2026-04-15T02:00:00+02:00,3,104.79,0.1048,10.48
2026-04-15T03:00:00+02:00,4,101.0,0.101,10.1
2026-04-15T04:00:00+02:00,5,101.73,0.1017,10.17
2026-04-15T05:00:00+02:00,6,111.65,0.1117,11.17
2026-04-15T06:00:00+02:00,7,133.71,0.1337,13.37
2026-04-15T07:00:00+02:00,8,143.61,0.1436,14.36
2026-04-15T08:00:00+02:00,9,138.19,0.1382,13.82
2026-04-15T09:00:00+02:00,10,115.7,0.1157,11.57
2026-04-15T10:00:00+02:00,11,88.0,0.088,8.8
2026-04-15T11:00:00+02:00,12,62.3,0.0623,6.23
2026-04-15T12:00:00+02:00,13,49.19,0.0492,4.92
2026-04-15T13:00:00+02:00,14,39.78,0.0398,3.98
2026-04-15T14:00:00+02:00,15,47.42,0.0474,4.74
2026-04-15T15:00:00+02:00,16,60.02,0.06,6.0
2026-04-15T16:00:00+02:00,17,73.35,0.0734,7.34
2026-04-15T17:00:00+02:00,18,95.82,0.0958,9.58
2026-04-15T18:00:00+02:00,19,117.49,0.1175,11.75
2026-04-15T19:00:00+02:00,20,139.71,0.1397,13.97
2026-04-15T20:00:00+02:00,21,149.98,0.15,15.0
2026-04-15T21:00:00+02:00,22,142.78,0.1428,14.28
2026-04-15T22:00:00+02:00,23,129.84,0.1298,12.98
2026-04-15T23:00:00+02:00,24,115.45,0.1154,11.54
