datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-03-15T00:00:00+01:00,1,139.5,0.1395,13.95
2026-03-15T01:00:00+01:00,2,135.98,0.136,13.6
2026-03-15T02:00:00+01:00,3,125.03,0.125,12.5
2026-03-15T03:00:00+01:00,4,118.25,0.1183,11.83
2026-03-15T04:00:00+01:00,5,116.53,0.1165,11.65
2026-03-15T05:00:00+01:00,6,120.23,0.1202,12.02
2026-03-15T06:00:00+01:00,7,117.83,0.1178,11.78
2026-03-15T07:00:00+01:00,8,110.78,0.1108,11.08
2026-03-15T08:00:00+01:00,9,103.2,0.1032,10.32
2026-03-15T09:00:00+01:00,10,79.42,0.0794,7.94
2026-03-15T10:00:00+01:00,11,63.84,0.0638,6.38
2026-03-15T11:00:00+01:00,12,52.63,0.0526,5.26
2026-03-15T12:00:00+01:00,13,39.7,0.0397,3.97
2026-03-15T13:00:00+01:00,14,26.45,0.0264,2.64
2026-03-15T14:00:00+01:00,15,26.12,0.0261,2.61
2026-03-15T15:00:00+01:00,16,44.35,0.0444,4.44
2026-03-15T16:00:00+01:00,17,63.28,0.0633,6.33
2026-03-15T17:00:00+01:00,18,100.55,0.1006,10.06
2026-03-15T18:00:00+01:00,19,131.25,0.1313,13.13
2026-03-15T19:00:00+01:00,20,128.78,0.1288,12.88
2026-03-15T20:00:00+01:00,21,97.81,0.0978,9.78
2026-03-15T21:00:00+01:00,22,80.89,0.0809,8.09
2026-03-15T22:00:00+01:00,23,77.08,0.0771,7.71
2026-03-15T23:00:00+01:00,24,57.45,0.0575,5.75
