datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-09-20T00:00:00+02:00,1,30.21,0.0302,3.02
2026-09-20T01:00:00+02:00,2,30.28,0.0303,3.03
2026-09-20T02:00:00+02:00,3,24.66,0.0247,2.47
2026-09-20T03:00:00+02:00,4,20.07,0.0201,2.01
2026-09-20T04:00:00+02:00,5,15.43,0.0154,1.54
2026-09-20T05:00:00+02:00,6,17.09,0.0171,1.71
2026-09-20T06:00:00+02:00,7,22.52,0.0225,2.25
2026-09-20T07:00:00+02:00,8,26.81,0.0268,2.68
2026-09-20T08:00:00+02:00,9,20.02,0.02,2.0
2026-09-20T09:00:00+02:00,10,3.98,0.004,0.4
2026-09-20T10:00:00+02:00,11,-0.02,-0.0,-0.0
2026-09-20T11:00:00+02:00,12,-0.1,-0.0001,-0.01
2026-09-20T12:00:00+02:00,13,-0.09,-0.0001,-0.01
2026-09-20T13:00:00+02:00,14,-0.74,-0.0007,-0.07
2026-09-20T14:00:00+02:00,15,-0.77,-0.0008,-0.08
2026-09-20T15:00:00+02:00,16,-0.82,-0.0008,-0.08
2026-09-20T16:00:00+02:00,17,-0.01,-0.0,-0.0
2026-09-20T17:00:00+02:00,18,42.27,0.0423,4.23
2026-09-20T18:00:00+02:00,19,174.37,0.1744,17.44
2026-09-20T19:00:00+02:00,20,250.47,0.2505,25.05
2026-09-20T20:00:00+02:00,21,246.55,0.2466,24.66
2026-09-20T21:00:00+02:00,22,247.54,0.2475,24.75
2026-09-20T22:00:00+02:00,23,239.33,0.2393,23.93
2026-09-20T23:00:00+02:00,24,226.33,0.2263,22.63
