datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-02-21T00:00:00+01:00,1,47.62,0.0476,4.76
2026-02-21T01:00:00+01:00,2,41.2,0.0412,4.12
2026-02-21T02:00:00+01:00,3,36.68,0.0367,3.67
2026-02-21T03:00:00+01:00,4,34.7,0.0347,3.47
2026-02-21T04:00:00+01:00,5,34.31,0.0343,3.43
2026-02-21T05:00:00+01:00,6,35.45,0.0355,3.55
2026-02-21T06:00:00+01:00,7,35.57,0.0356,3.56
2026-02-21T07:00:00+01:00,8,45.67,0.0457,4.57
2026-02-21T08:00:00+01:00,9,58.16,0.0582,5.82
2026-02-21T09:00:00+01:00,10,53.98,0.054,5.4
2026-02-21T10:00:00+01:00,11,50.22,0.0502,5.02
2026-02-21T11:00:00+01:00,12,45.97,0.046,4.6
2026-02-21T12:00:00+01:00,13,44.09,0.0441,4.41
2026-02-21T13:00:00+01:00,14,43.12,0.0431,4.31
2026-02-21T14:00:00+01:00,15,51.05,0.0511,5.11
2026-02-21T15:00:00+01:00,16,57.96,0.058,5.8
2026-02-21T16:00:00+01:00,17,67.06,0.0671,6.71
2026-02-21T17:00:00+01:00,18,80.82,0.0808,8.08
2026-02-21T18:00:00+01:00,19,94.03,0.094,9.4
2026-02-21T19:00:00+01:00,20,97.74,0.0977,9.77
2026-02-21T20:00:00+01:00,21,77.4,0.0774,7.74
2026-02-21T21:00:00+01:00,22,68.4,0.0684,6.84
2026-02-21T22:00:00+01:00,23,65.08,0.0651,6.51
2026-02-21T23:00:00+01:00,24,52.88,0.0529,5.29
