datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-07-09T00:00:00+02:00,1,141.93,0.1419,14.19
2026-07-09T01:00:00+02:00,2,135.36,0.1354,13.54
2026-07-09T02:00:00+02:00,3,128.61,0.1286,12.86
2026-07-09T03:00:00+02:00,4,123.94,0.1239,12.39
2026-07-09T04:00:00+02:00,5,124.03,0.124,12.4
2026-07-09T05:00:00+02:00,6,133.94,0.1339,13.39
2026-07-09T06:00:00+02:00,7,163.13,0.1631,16.31
2026-07-09T07:00:00+02:00,8,151.36,0.1514,15.14
2026-07-09T08:00:00+02:00,9,139.18,0.1392,13.92
2026-07-09T09:00:00+02:00,10,133.64,0.1336,13.36
2026-07-09T10:00:00+02:00,11,130.83,0.1308,13.08
2026-07-09T11:00:00+02:00,12,125.0,0.125,12.5
2026-07-09T12:00:00+02:00,13,93.07,0.0931,9.31
2026-07-09T13:00:00+02:00,14,61.1,0.0611,6.11
2026-07-09T14:00:00+02:00,15,43.94,0.0439,4.39
2026-07-09T15:00:00+02:00,16,70.0,0.07,7.0
2026-07-09T16:00:00+02:00,17,111.22,0.1112,11.12
2026-07-09T17:00:00+02:00,18,115.49,0.1155,11.55
2026-07-09T18:00:00+02:00,19,137.22,0.1372,13.72
2026-07-09T19:00:00+02:00,20,173.36,0.1734,17.34
2026-07-09T20:00:00+02:00,21,236.42,0.2364,23.64
2026-07-09T21:00:00+02:00,22,250.14,0.2501,25.01
2026-07-09T22:00:00+02:00,23,196.31,0.1963,19.63
2026-07-09T23:00:00+02:00,24,170.1,0.1701,17.01
