datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-06-17T00:00:00+02:00,1,140.3,0.1403,14.03
2026-06-17T01:00:00+02:00,2,134.37,0.1344,13.44
2026-06-17T02:00:00+02:00,3,127.88,0.1279,12.79
2026-06-17T03:00:00+02:00,4,125.67,0.1257,12.57
2026-06-17T04:00:00+02:00,5,124.74,0.1247,12.47
2026-06-17T05:00:00+02:00,6,126.28,0.1263,12.63
2026-06-17T06:00:00+02:00,7,133.73,0.1337,13.37
2026-06-17T07:00:00+02:00,8,131.98,0.132,13.2
2026-06-17T08:00:00+02:00,9,119.5,0.1195,11.95
2026-06-17T09:00:00+02:00,10,115.53,0.1155,11.55
2026-06-17T10:00:00+02:00,11,118.48,0.1185,11.85
2026-06-17T11:00:00+02:00,12,110.74,0.1107,11.07
2026-06-17T12:00:00+02:00,13,95.67,0.0957,9.57
2026-06-17T13:00:00+02:00,14,123.04,0.123,12.3
2026-06-17T14:00:00+02:00,15,80.38,0.0804,8.04
2026-06-17T15:00:00+02:00,16,85.36,0.0854,8.54
2026-06-17T16:00:00+02:00,17,84.15,0.0842,8.42
2026-06-17T17:00:00+02:00,18,101.08,0.1011,10.11
2026-06-17T18:00:00+02:00,19,118.82,0.1188,11.88
2026-06-17T19:00:00+02:00,20,140.1,0.1401,14.01
2026-06-17T20:00:00+02:00,21,156.57,0.1566,15.66
2026-06-17T21:00:00+02:00,22,160.67,0.1607,16.07
2026-06-17T22:00:00+02:00,23,157.79,0.1578,15.78
2026-06-17T23:00:00+02:00,24,141.72,0.1417,14.17
