datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-01-09T00:00:00+01:00,1,70.74,0.0707,7.07
2026-01-09T01:00:00+01:00,2,63.45,0.0634,6.34
2026-01-09T02:00:00+01:00,3,50.78,0.0508,5.08
2026-01-09T03:00:00+01:00,4,43.23,0.0432,4.32
2026-01-09T04:00:00+01:00,5,40.85,0.0408,4.08
2026-01-09T05:00:00+01:00,6,52.08,0.0521,5.21
2026-01-09T06:00:00+01:00,7,72.33,0.0723,7.23
2026-01-09T07:00:00+01:00,8,89.57,0.0896,8.96
2026-01-09T08:00:00+01:00,9,92.62,0.0926,9.26
2026-01-09T09:00:00+01:00,10,91.32,0.0913,9.13
2026-01-09T10:00:00+01:00,11,94.06,0.0941,9.41
2026-01-09T11:00:00+01:00,12,89.03,0.089,8.9
2026-01-09T12:00:00+01:00,13,86.05,0.086,8.6
2026-01-09T13:00:00+01:00,14,84.72,0.0847,8.47
2026-01-09T14:00:00+01:00,15,80.68,0.0807,8.07
2026-01-09T15:00:00+01:00,16,84.89,0.0849,8.49
2026-01-09T16:00:00+01:00,17,84.74,0.0847,8.47
2026-01-09T17:00:00+01:00,18,92.42,0.0924,9.24
2026-01-09T18:00:00+01:00,19,91.46,0.0915,9.15
2026-01-09T19:00:00+01:00,20,87.99,0.088,8.8
2026-01-09T20:00:00+01:00,21,84.11,0.0841,8.41
2026-01-09T21:00:00+01:00,22,82.34,0.0823,8.23
2026-01-09T22:00:00+01:00,23,81.61,0.0816,8.16
2026-01-09T23:00:00+01:00,24,75.39,0.0754,7.54
