datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-26T00:00:00+02:00,1,164.76,0.1648,16.48
2026-08-26T01:00:00+02:00,2,157.62,0.1576,15.76
2026-08-26T02:00:00+02:00,3,152.71,0.1527,15.27
2026-08-26T03:00:00+02:00,4,150.83,0.1508,15.08
2026-08-26T04:00:00+02:00,5,152.51,0.1525,15.25
2026-08-26T05:00:00+02:00,6,160.91,0.1609,16.09
2026-08-26T06:00:00+02:00,7,184.03,0.184,18.4
2026-08-26T07:00:00+02:00,8,194.53,0.1945,19.45
2026-08-26T08:00:00+02:00,9,193.52,0.1935,19.35
2026-08-26T09:00:00+02:00,10,169.18,0.1692,16.92
2026-08-26T10:00:00+02:00,11,146.42,0.1464,14.64
2026-08-26T11:00:00+02:00,12,138.4,0.1384,13.84
2026-08-26T12:00:00+02:00,13,137.25,0.1372,13.72
2026-08-26T13:00:00+02:00,14,128.46,0.1285,12.85
2026-08-26T14:00:00+02:00,15,126.08,0.1261,12.61
2026-08-26T15:00:00+02:00,16,120.4,0.1204,12.04
2026-08-26T16:00:00+02:00,17,133.64,0.1336,13.36
2026-08-26T17:00:00+02:00,18,164.02,0.164,16.4
2026-08-26T18:00:00+02:00,19,185.58,0.1856,18.56
2026-08-26T19:00:00+02:00,20,212.28,0.2123,21.23
2026-08-26T20:00:00+02:00,21,199.67,0.1997,19.97
2026-08-26T21:00:00+02:00,22,181.04,0.181,18.1
2026-08-26T22:00:00+02:00,23,165.5,0.1655,16.55
2026-08-26T23:00:00+02:00,24,152.99,0.153,15.3
