datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-11T00:00:00+02:00,1,144.93,0.1449,14.49
2026-08-11T01:00:00+02:00,2,146.45,0.1464,14.64
2026-08-11T02:00:00+02:00,3,140.79,0.1408,14.08
2026-08-11T03:00:00+02:00,4,133.12,0.1331,13.31
2026-08-11T04:00:00+02:00,5,133.73,0.1337,13.37
2026-08-11T05:00:00+02:00,6,143.25,0.1433,14.33
2026-08-11T06:00:00+02:00,7,159.54,0.1595,15.95
2026-08-11T07:00:00+02:00,8,159.93,0.1599,15.99
2026-08-11T08:00:00+02:00,9,145.72,0.1457,14.57
2026-08-11T09:00:00+02:00,10,112.15,0.1122,11.22
2026-08-11T10:00:00+02:00,11,59.12,0.0591,5.91
2026-08-11T11:00:00+02:00,12,25.16,0.0252,2.52
2026-08-11T12:00:00+02:00,13,11.88,0.0119,1.19
2026-08-11T13:00:00+02:00,14,8.72,0.0087,0.87
2026-08-11T14:00:00+02:00,15,14.55,0.0146,1.46
2026-08-11T15:00:00+02:00,16,17.38,0.0174,1.74
2026-08-11T16:00:00+02:00,17,50.58,0.0506,5.06
2026-08-11T17:00:00+02:00,18,112.88,0.1129,11.29
2026-08-11T18:00:00+02:00,19,147.84,0.1478,14.78
2026-08-11T19:00:00+02:00,20,176.02,0.176,17.6
2026-08-11T20:00:00+02:00,21,193.14,0.1931,19.31
2026-08-11T21:00:00+02:00,22,182.59,0.1826,18.26
2026-08-11T22:00:00+02:00,23,169.1,0.1691,16.91
2026-08-11T23:00:00+02:00,24,153.03,0.153,15.3
