datetime,hour,price_eur_mwh,price_eur_kwh,price_cent_kwh
2026-08-12T00:00:00+02:00,1,155.36,0.1554,15.54
2026-08-12T01:00:00+02:00,2,149.5,0.1495,14.95
2026-08-12T02:00:00+02:00,3,143.45,0.1434,14.34
2026-08-12T03:00:00+02:00,4,139.75,0.1398,13.98
2026-08-12T04:00:00+02:00,5,139.9,0.1399,13.99
2026-08-12T05:00:00+02:00,6,153.5,0.1535,15.35
2026-08-12T06:00:00+02:00,7,164.19,0.1642,16.42
2026-08-12T07:00:00+02:00,8,167.54,0.1675,16.75
2026-08-12T08:00:00+02:00,9,155.15,0.1552,15.52
2026-08-12T09:00:00+02:00,10,128.82,0.1288,12.88
2026-08-12T10:00:00+02:00,11,87.72,0.0877,8.77
2026-08-12T11:00:00+02:00,12,42.86,0.0429,4.29
2026-08-12T12:00:00+02:00,13,29.72,0.0297,2.97
2026-08-12T13:00:00+02:00,14,15.34,0.0153,1.53
2026-08-12T14:00:00+02:00,15,36.98,0.037,3.7
2026-08-12T15:00:00+02:00,16,73.6,0.0736,7.36
2026-08-12T16:00:00+02:00,17,109.14,0.1091,10.91
2026-08-12T17:00:00+02:00,18,140.59,0.1406,14.06
2026-08-12T18:00:00+02:00,19,183.6,0.1836,18.36
2026-08-12T19:00:00+02:00,20,300.0,0.3,30.0
2026-08-12T20:00:00+02:00,21,295.66,0.2957,29.57
2026-08-12T21:00:00+02:00,22,229.62,0.2296,22.96
2026-08-12T22:00:00+02:00,23,190.66,0.1907,19.07
2026-08-12T23:00:00+02:00,24,172.1,0.1721,17.21
